GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,ESCF,G gas,G solv,TOTAL
136,510.8201,1395.4328,-1099.496,0.0,0.0,0.0,-1293.8454,-15923.5434,598.377,11503.7012,-1942.67,54.901326239999996,11.9375,-4308.5537,-1887.7686737600002,-6184.38487376
137,520.9428,1402.2946,-1069.9686,0.0,0.0,0.0,-1295.3274,-15933.8005,586.7526,11514.297,-1929.4458,55.41704856,2.3516,-4274.809499999999,-1874.02875144,-6146.486651439999
138,490.7785,1368.0829,-1075.1269,0.0,0.0,0.0,-1280.8621,-15968.7558,605.5504,11441.7153,-1841.0515,54.15802992,-0.1853,-4418.617699999999,-1786.89347008,-6205.696470079998
139,479.8539,1401.3422,-1062.8798,0.0,0.0,0.0,-1291.704,-16054.715,603.8215,11536.2884,-1827.423,57.30370056,-11.1104,-4387.9928,-1770.11929944,-6169.222499439999
140,520.6971,1402.1822,-1068.0707,0.0,0.0,0.0,-1291.6422,-15995.8806,604.3204,11532.5013,-1915.3664,55.04765184,15.5643,-4295.892500000002,-1860.31874816,-6140.646948160002
141,490.5216,1420.3059,-1091.504,0.0,0.0,0.0,-1279.4021,-16097.4697,603.2971,11534.9728,-1794.9571,54.35128944,1.1017,-4419.278399999999,-1740.60581056,-6158.782510559999
142,497.9145,1396.5406,-1096.4619,0.0,0.0,0.0,-1284.0747,-15948.1581,626.5126,11572.7677,-1967.1826,56.998387439999995,6.7208,-4234.9593,-1910.18421256,-6138.42271256
143,499.9343,1423.8178,-1114.0911,0.0,0.0,0.0,-1287.2373,-15944.7067,597.9229,11490.473,-1918.1828,56.79872784,8.4328,-4333.8871,-1861.38407216,-6186.838372160001
144,513.3017,1388.0484,-1078.3204,0.0,0.0,0.0,-1268.0827,-16095.738,606.4223,11485.8177,-1803.5651,56.16815688,4.9788,-4448.551000000001,-1747.39694312,-6190.969143120001
145,520.3969,1413.8324,-1096.3326,0.0,0.0,0.0,-1312.0711,-15944.8986,603.5437,11518.4155,-1928.5217,56.81209536,8.246,-4297.113800000001,-1871.70960464,-6160.577404640001
146,496.843,1422.9662,-1101.4392,0.0,0.0,0.0,-1252.8849,-16012.9765,614.755,11490.411,-1841.0322,55.64599632,-6.5089,-4342.3254,-1785.38620368,-6134.220503679999
147,504.992,1433.4177,-1098.8377,0.0,0.0,0.0,-1256.7245,-15951.5935,605.1236,11503.59,-1934.7489,57.77996975999999,7.9526,-4260.0324,-1876.96893024,-6129.048730240001
148,503.1336,1430.2198,-1115.7728,0.0,0.0,0.0,-1291.3037,-15975.0728,610.1551,11519.3393,-1912.6134,56.70387144,11.0345,-4319.301500000001,-1855.90952856,-6164.176528560002
149,510.4463,1401.6598,-1137.0765,0.0,0.0,0.0,-1255.8186,-16055.4793,625.8381,11503.6411,-1826.356,54.72932255999999,11.3083,-4406.789099999998,-1771.62667744,-6167.107477439999
150,509.1887,1422.2631,-1093.0459,0.0,0.0,0.0,-1288.0368,-15967.0058,599.179,11487.5773,-1899.8269,56.8399896,10.8475,-4329.880400000002,-1842.9869104,-6162.019810400002
151,509.712,1369.9251,-1089.7238,0.0,0.0,0.0,-1300.0074,-16040.7324,597.7446,11526.6367,-1855.4563,55.78714728,-1.0598,-4426.4452,-1799.66915272,-6227.17415272
152,525.0739,1418.794,-1116.1755,0.0,0.0,0.0,-1272.1857,-15964.7761,599.3087,11447.4431,-1875.268,56.823366959999994,7.4702,-4362.517599999997,-1818.44463304,-6173.492033039997
153,508.3714,1389.9824,-1110.0701,0.0,0.0,0.0,-1287.395,-15860.784,605.7793,11534.4495,-2038.8248,57.36892896,7.9554,-4219.666499999999,-1981.4558710400001,-6193.16697104
154,514.0602,1434.9399,-1089.566,0.0,0.0,0.0,-1294.2984,-15920.2899,587.953,11523.9255,-1966.0598,56.13636096,8.6591,-4243.2757,-1909.92343904,-6144.54003904
155,521.0162,1407.6122,-1078.9731,0.0,0.0,0.0,-1298.1843,-15900.4663,598.6974,11526.4252,-1958.0767,57.57997032,8.5223,-4223.872700000002,-1900.49672968,-6115.847129680002
156,488.9235,1411.8964,-1108.6454,0.0,0.0,0.0,-1290.3087,-15993.3069,615.8117,11598.17,-1911.8064,56.604705839999994,-8.5711,-4277.4594,-1855.20169416,-6141.232194159999
157,511.013,1399.1516,-1103.7042,0.0,0.0,0.0,-1300.9828,-15916.8939,593.9666,11453.1578,-1902.3159,54.29286431999999,-15.4631,-4364.2919,-1848.02303568,-6227.778035679999
158,503.2721,1456.2317,-1099.6559,0.0,0.0,0.0,-1304.4605,-15978.8225,612.6981,11566.7791,-1946.5355,55.60106184,2.4659,-4243.957899999999,-1890.93443816,-6132.42643816
159,510.3978,1442.9784,-1108.6594,0.0,0.0,0.0,-1270.0032,-15811.2015,612.2693,11484.8439,-2034.9481,56.49629184,9.3182,-4139.3747,-1978.4518081600002,-6108.5083081600005
160,513.5891,1413.8549,-1090.9982,0.0,0.0,0.0,-1279.2384,-15947.233,607.2031,11518.2332,-1934.6684,56.883902400000004,5.2977,-4264.5893,-1877.7844976000001,-6137.0760976
161,499.6021,1401.7261,-1092.5915,0.0,0.0,0.0,-1287.0995,-16128.5479,611.8271,11537.768,-1777.5187,54.41230728,8.2496,-4457.3156,-1723.10639272,-6172.17239272
162,489.8353,1341.8523,-1089.0947,0.0,0.0,0.0,-1261.1081,-15807.3422,590.2741,11479.5424,-2035.5062,57.96049248,17.6837,-4256.040899999998,-1977.54570752,-6215.902907519999
163,515.1589,1421.7602,-1105.2391,0.0,0.0,0.0,-1292.9351,-15916.0159,611.1963,11507.8851,-1946.3852,55.55400336,-1.9331,-4258.1896000000015,-1890.83119664,-6150.953896640001
164,500.2849,1394.495,-1111.4275,0.0,0.0,0.0,-1298.0767,-16079.4412,596.8225,11554.5359,-1875.4301,53.85759048,7.2684,-4442.807099999998,-1821.57250952,-6257.111209519998
165,506.5748,1428.3834,-1076.5526,0.0,0.0,0.0,-1273.4208,-16039.6847,585.7996,11574.3337,-1920.0475,55.28247408,17.917,-4294.5666,-1864.76502592,-6141.41462592
166,508.5204,1460.9444,-1113.1787,0.0,0.0,0.0,-1249.7662,-15896.5206,603.9618,11482.0789,-1977.9624,58.25084184,0.4915,-4203.959999999999,-1919.7115581599999,-6123.180058159999
167,489.5656,1451.2165,-1101.7532,0.0,0.0,0.0,-1283.0845,-15952.2209,604.4939,11559.9771,-1971.7694,56.58633504,12.254,-4231.8055,-1915.18306496,-6134.73456496
168,510.7295,1397.1609,-1067.3504,0.0,0.0,0.0,-1289.3177,-15908.7091,590.3546,11534.0008,-1973.665,57.13005888,3.2823,-4233.1314,-1916.53494112,-6146.38404112
169,532.7044,1375.5698,-1093.6026,0.0,0.0,0.0,-1270.5656,-16029.6283,606.3888,11575.7163,-1920.9592,57.20595696,3.4938,-4303.4172,-1863.75324304,-6163.67664304
170,501.6326,1463.8632,-1096.4485,0.0,0.0,0.0,-1284.4619,-15937.7725,610.781,11518.0378,-1965.5454,57.975903360000004,-1.4941,-4224.3683,-1907.56949664,-6133.43189664
171,456.3923,1362.2794,-1088.3892,0.0,0.0,0.0,-1271.7695,-16028.7221,606.3817,11553.9605,-1900.381,57.13369704,8.6432,-4409.866900000001,-1843.24730296,-6244.471002960001
172,508.4944,1402.1332,-1091.2862,0.0,0.0,0.0,-1288.2894,-16092.9533,612.4688,11571.5608,-1817.8083,54.83838312,-6.5042,-4377.871699999998,-1762.9699168799998,-6147.345816879998
173,500.3974,1427.6533,-1094.6052,0.0,0.0,0.0,-1288.9722,-16020.9412,587.3244,11547.4853,-1906.9691,55.57004424,-3.6049,-4341.6582,-1851.39905576,-6196.66215576
174,500.8093,1373.2076,-1067.2905,0.0,0.0,0.0,-1269.6856,-15926.738,606.9425,11485.4445,-1922.881,56.394430559999996,4.5437,-4297.3102,-1866.48656944,-6159.25306944
175,494.8208,1415.9598,-1103.6359,0.0,0.0,0.0,-1271.6122,-16136.9572,598.9419,11559.0002,-1807.8823,57.12300576,5.5875,-4443.482599999999,-1750.75929424,-6188.65439424
176,494.516,1411.1212,-1103.8136,0.0,0.0,0.0,-1301.4139,-15892.8076,619.1172,11504.0382,-2002.6844,56.38322088,0.1497,-4269.2424999999985,-1946.3011791200001,-6215.393979119998
177,525.6805,1419.0728,-1081.7043,0.0,0.0,0.0,-1294.3766,-15914.3105,617.6358,11535.5741,-1960.7422,55.83277656,8.0843,-4192.4282,-1904.90942344,-6089.25332344
178,508.2159,1415.1341,-1103.6551,0.0,0.0,0.0,-1299.115,-15825.3007,599.879,11490.3818,-1993.3691,56.74032576,9.6261,-4214.459999999999,-1936.62877424,-6141.462674239999
179,499.489,1439.0955,-1094.0358,0.0,0.0,0.0,-1285.5462,-15973.4076,614.3931,11528.8266,-1919.4335,57.134677679999996,19.0145,-4271.1854,-1862.29882232,-6114.46972232
180,512.0863,1403.6924,-1108.7016,0.0,0.0,0.0,-1272.0561,-15889.8396,609.9703,11449.0359,-1931.07,54.368619839999994,14.9122,-4295.812399999997,-1876.7013801599999,-6157.601580159997
181,513.7781,1403.8951,-1096.2468,0.0,0.0,0.0,-1291.4042,-16041.4611,612.5751,11543.9368,-1891.8669,56.05536024,4.7645,-4354.9270000000015,-1835.81153976,-6185.974039760002
182,522.044,1444.1233,-1088.6034,0.0,0.0,0.0,-1231.6813,-15868.3813,606.5584,11449.7893,-1951.1629,58.86965591999999,-0.598,-4166.150999999998,-1892.29324408,-6059.042244079998
183,527.5318,1353.3107,-1100.4933,0.0,0.0,0.0,-1282.9264,-15941.3558,594.9937,11537.4622,-1970.5906,56.81461896,8.3291,-4311.477100000002,-1913.77598104,-6216.923981040001
184,516.7877,1370.888,-1101.6104,0.0,0.0,0.0,-1275.599,-16014.2563,603.7059,11597.7709,-1950.1248,54.43443288,1.6568,-4302.3132000000005,-1895.69036712,-6196.346767120001
185,497.946,1424.6814,-1104.1058,0.0,0.0,0.0,-1252.006,-16132.7685,603.6316,11624.2759,-1883.2536,57.191868719999995,-6.9248,-4338.345399999998,-1826.06173128,-6171.331931279999
186,512.7366,1425.5511,-1081.8596,0.0,0.0,0.0,-1277.7466,-15965.9215,620.4345,11571.8065,-1963.302,58.875251039999995,16.2368,-4194.999000000002,-1904.42674896,-6083.188948960002
187,489.029,1424.6186,-1097.8229,0.0,0.0,0.0,-1244.6595,-16093.7813,629.7692,11595.4605,-1868.5085,58.54159512,9.4271,-4297.386399999999,-1809.96690488,-6097.926204879999
188,508.2663,1371.8509,-1064.9659,0.0,0.0,0.0,-1248.0732,-16115.139,600.186,11583.425,-1884.3386,56.97569448,7.9987,-4364.449900000001,-1827.3629055200001,-6183.814105520001
189,480.3882,1381.2302,-1086.9154,0.0,0.0,0.0,-1267.003,-15951.9873,609.9529,11529.1085,-1958.6882,56.93340528,5.792,-4305.2258999999995,-1901.75479472,-6201.188694719999
190,487.4341,1370.6072,-1090.5228,0.0,0.0,0.0,-1288.128,-16071.1585,602.1143,11563.8175,-1838.874,53.85032784,14.8517,-4425.836200000002,-1785.02367216,-6196.008172160001
191,494.5467,1420.5303,-1087.1287,0.0,0.0,0.0,-1303.5146,-15926.0053,610.5005,11533.3664,-1946.5022,54.477115919999996,-2.144,-4257.704699999998,-1892.02508408,-6151.873784079999
192,493.9792,1438.9208,-1089.7345,0.0,0.0,0.0,-1292.1359,-15997.624,612.9759,11544.7632,-1915.121,55.73570904,20.4519,-4288.855299999999,-1859.38529096,-6127.788690959999
193,518.5457,1421.2936,-1106.6622,0.0,0.0,0.0,-1288.4953,-15863.0144,609.4212,11481.9827,-1981.3808,56.5361136,9.1374,-4226.928699999999,-1924.8446864,-6142.635986399999
194,505.0106,1446.623,-1111.6724,0.0,0.0,0.0,-1274.4228,-15879.9432,605.1607,11514.5781,-1975.0044,57.92053104,19.3545,-4194.665999999999,-1917.08386896,-6092.395368959998
195,498.2056,1438.1212,-1104.6963,0.0,0.0,0.0,-1269.2615,-15860.2252,605.492,11491.0608,-1998.061,56.55587688,6.4841,-4201.303400000001,-1941.50512312,-6136.324423120001
196,490.2285,1403.2395,-1119.2668,0.0,0.0,0.0,-1244.9058,-16040.613,614.5485,11545.4756,-1896.5985,57.50308296,-2.9208,-4351.293499999998,-1839.09541704,-6193.309717039998
197,512.3095,1411.7118,-1103.6187,0.0,0.0,0.0,-1272.8818,-15914.7598,592.7203,11516.5404,-1963.3231,60.196140719999995,15.0005,-4257.978300000001,-1903.1269592800002,-6146.1047592800005
198,536.4601,1428.1279,-1098.6545,0.0,0.0,0.0,-1298.1905,-15866.1627,609.8894,11545.7761,-1997.7353,59.5862316,0.1155,-4142.754200000001,-1938.1490684,-6080.787768400001
199,478.3167,1429.8481,-1121.6082,0.0,0.0,0.0,-1253.0785,-16073.0349,615.7304,11499.3777,-1773.0119,56.71255248,11.4826,-4424.448700000003,-1716.29934752,-6129.2654475200015
200,509.2425,1421.9553,-1103.2988,0.0,0.0,0.0,-1271.1283,-15787.7359,597.8515,11560.5298,-2104.1681,59.184569520000004,15.3164,-4072.583899999998,-2044.98353048,-6102.251030479998
201,511.6178,1415.7382,-1103.4309,0.0,0.0,0.0,-1284.2769,-15918.1554,618.4233,11522.4277,-1959.9205,56.410565039999994,0.3526,-4237.656199999999,-1903.50993496,-6140.81353496
202,488.2704,1414.3705,-1085.9477,0.0,0.0,0.0,-1273.1849,-16111.1379,614.213,11597.0235,-1868.8005,55.81565352,5.7181,-4356.393100000001,-1812.98484648,-6163.659846480002
203,483.2943,1416.4371,-1095.1026,0.0,0.0,0.0,-1289.1085,-15995.1825,593.9744,11511.4889,-1879.0689,55.041986879999996,-2.0925,-4374.198899999999,-1824.02691312,-6200.318313119999
204,520.0962,1408.8228,-1095.4272,0.0,0.0,0.0,-1319.8441,-15945.7824,611.9517,11564.5874,-1962.9066,54.435009599999994,14.3546,-4255.595599999999,-1908.4715904,-6149.7125903999995
205,531.2492,1426.8108,-1099.2965,0.0,0.0,0.0,-1270.0009,-15905.4648,590.5328,11487.3842,-1952.1597,57.43281672,9.1331,-4238.785199999998,-1894.72688328,-6124.3789832799985
206,504.6745,1427.017,-1086.2067,0.0,0.0,0.0,-1286.1017,-15916.6455,591.2631,11507.5081,-1964.8328,56.6956368,4.1096,-4258.4912,-1908.1371631999998,-6162.518763200001
207,517.6466,1398.7946,-1073.2578,0.0,0.0,0.0,-1285.8686,-15910.5867,606.2312,11536.9791,-1982.3568,55.72361808,13.0363,-4210.061599999999,-1926.63318192,-6123.658481919999
208,502.182,1382.5704,-1089.1169,0.0,0.0,0.0,-1270.798,-15979.6859,608.403,11562.7727,-1959.0068,56.93602823999999,11.3113,-4283.672699999999,-1902.07077176,-6174.432171759999
209,502.451,1367.6306,-1090.5192,0.0,0.0,0.0,-1253.3767,-16079.5598,619.6133,11597.3186,-1859.0689,54.80610696,12.059,-4336.4421999999995,-1804.26279304,-6128.64599304
210,499.6715,1372.9856,-1064.2075,0.0,0.0,0.0,-1268.6412,-15959.5695,607.8744,11528.7279,-1937.1449,56.00212704,10.7611,-4283.158799999999,-1881.14277296,-6153.5404729599995
211,510.0464,1454.9158,-1089.0559,0.0,0.0,0.0,-1288.2331,-15953.8122,598.7794,11507.1957,-1923.8013,55.60806888,11.3204,-4260.163900000001,-1868.19323112,-6117.036731120002
212,534.7037,1429.8577,-1050.7737,0.0,0.0,0.0,-1281.8199,-15839.8336,583.2056,11506.3974,-2073.3849,57.5481096,11.6392,-4118.2628,-2015.8367904,-6122.4603904000005
213,486.157,1448.6256,-1111.798,0.0,0.0,0.0,-1296.0053,-15961.8543,605.3713,11620.5787,-2032.983,56.68070976,-0.163,-4208.924999999999,-1976.30229024,-6185.390290239999
214,508.5382,1377.2069,-1077.7706,0.0,0.0,0.0,-1299.2961,-15852.0766,588.6445,11543.6222,-2033.2907,58.12334567999999,7.6326,-4211.1314999999995,-1975.16735432,-6178.666254319999
215,515.0955,1398.2646,-1123.8412,0.0,0.0,0.0,-1268.182,-15953.5383,602.1518,11554.2925,-1948.5207,58.1247756,-5.6163,-4275.7571000000025,-1890.3959244,-6171.769324400002
216,502.0383,1429.987,-1111.4711,0.0,0.0,0.0,-1282.7495,-15915.1561,597.478,11525.6676,-1995.7961,56.54794032,-3.3754,-4254.2058,-1939.24815968,-6196.8293596799995
217,531.4644,1379.0732,-1088.5643,0.0,0.0,0.0,-1282.6503,-16006.7597,582.3077,11474.7671,-1857.7868,57.482889119999996,18.122,-4410.3619000000035,-1800.30391088,-6192.543810880003
218,485.4316,1405.3192,-1090.3397,0.0,0.0,0.0,-1284.4243,-15982.4928,612.6996,11550.742,-1924.7508,57.12594912,7.8326,-4303.064400000001,-1867.62485088,-6162.856650880001
219,529.9921,1402.8556,-1075.9486,0.0,0.0,0.0,-1273.1271,-16086.7008,598.5099,11605.3977,-1902.4403,55.20285144,8.0596,-4299.021200000001,-1847.23744856,-6138.199048560002
220,515.0776,1421.3212,-1082.736,0.0,0.0,0.0,-1294.0836,-15883.8527,595.7015,11473.9382,-1966.986,57.563040959999995,9.7895,-4254.6338,-1909.42295904,-6154.26725904
221,501.9369,1396.3,-1094.0153,0.0,0.0,0.0,-1267.1985,-15916.6831,608.9566,11503.5649,-1982.8714,57.72303072,21.2842,-4267.138500000001,-1925.14836928,-6171.002669280001
222,483.2973,1401.499,-1087.1904,0.0,0.0,0.0,-1246.7336,-16034.3148,607.6385,11527.6918,-1897.0181,58.60511856,17.0622,-4348.1122,-1838.41298144,-6169.46298144
223,517.3039,1396.8714,-1088.7255,0.0,0.0,0.0,-1272.4959,-15973.049,603.0648,11544.4807,-1937.2813,56.87893944,-3.0178,-4272.549600000002,-1880.40236056,-6155.969760560002
224,505.6541,1425.9426,-1097.4944,0.0,0.0,0.0,-1266.5315,-15862.0867,599.2232,11479.4072,-1992.3161,58.55877504,3.7453,-4215.8855,-1933.75732496,-6145.897524960001
225,506.2245,1412.3676,-1081.0274,0.0,0.0,0.0,-1276.9756,-15908.9927,594.7387,11502.7391,-1981.4946,57.64217472,-1.0062,-4250.925800000001,-1923.85242528,-6175.7844252800005
226,525.6449,1446.6419,-1091.9873,0.0,0.0,0.0,-1278.1852,-15979.9356,603.5426,11515.1624,-1939.9892,58.62185495999999,16.1368,-4259.1163,-1881.36734504,-6124.34684504
227,491.8105,1358.2968,-1082.3221,0.0,0.0,0.0,-1273.1309,-15812.1316,619.5395,11536.8264,-2064.6781,59.63291567999999,11.396,-4161.1114,-2005.04518432,-6154.76058432
228,511.3986,1442.3495,-1084.8142,0.0,0.0,0.0,-1270.8035,-15920.4383,591.817,11464.5341,-1952.319,57.217667039999995,3.3592,-4265.9568,-1895.10133296,-6157.698932959999
229,505.5732,1338.287,-1063.2694,0.0,0.0,0.0,-1281.5808,-15947.5408,601.4352,11569.6378,-1979.9254,58.02518592,11.6682,-4277.4578,-1921.90021408,-6187.68981408
230,524.0203,1353.1513,-1076.7426,0.0,0.0,0.0,-1272.5103,-16012.6697,611.088,11575.8175,-1950.274,57.80383344,13.4653,-4297.845500000001,-1892.4701665599998,-6176.850366560001
231,542.3337,1366.7206,-1090.962,0.0,0.0,0.0,-1262.3721,-16015.0935,611.4075,11580.3177,-1963.9771,57.67642296,2.4986,-4267.6481,-1906.30067704,-6171.45017704
232,502.1659,1372.6065,-1093.342,0.0,0.0,0.0,-1285.5847,-15867.0757,604.9081,11524.5917,-2012.9591,57.66051744,-1.5774,-4241.730199999998,-1955.29858256,-6198.606182559998
233,536.875,1393.7531,-1065.61,0.0,0.0,0.0,-1298.1984,-15940.8598,603.1559,11506.8978,-1936.4385,58.641336,-4.4403,-4263.9864,-1877.797164,-6146.2238640000005
234,522.5981,1391.6924,-1066.5933,0.0,0.0,0.0,-1273.0927,-15868.6018,598.6452,11527.5553,-2009.315,58.852951919999995,4.279,-4167.7968,-1950.4620480800002,-6113.97984808
235,489.0482,1410.9958,-1084.4351,0.0,0.0,0.0,-1280.3214,-15935.7921,597.9252,11463.7298,-1923.1085,56.78959032,-7.7189,-4338.849600000001,-1866.3189096800002,-6212.887409680002
236,532.6245,1412.6697,-1085.5439,0.0,0.0,0.0,-1257.5656,-15929.9654,592.1978,11548.1646,-1989.8348,55.81642032,-6.5666,-4187.418299999999,-1934.0183796800002,-6128.00327968
237,502.4677,1434.9021,-1073.5176,0.0,0.0,0.0,-1286.3967,-15875.4286,594.4687,11551.305,-2026.3553,58.3491888,8.3778,-4152.1993999999995,-1968.0061111999999,-6111.8277112
238,530.4385,1347.3476,-1090.1193,0.0,0.0,0.0,-1256.5389,-15820.9839,595.8678,11553.6833,-2086.9921,58.76556768,3.5,-4140.304899999999,-2028.22653232,-6165.031432319999
239,477.9205,1464.4662,-1081.486,0.0,0.0,0.0,-1279.6938,-15888.0122,580.8523,11555.5253,-2028.1274,56.90169288,8.2528,-4170.4277,-1971.2257071200002,-6133.40060712
240,509.4042,1415.2502,-1095.2749,0.0,0.0,0.0,-1292.5836,-15818.1559,603.3747,11579.8841,-2111.2937,58.12443072,8.8785,-4098.101200000001,-2053.16926928,-6142.391969280001
241,522.196,1379.9211,-1093.9687,0.0,0.0,0.0,-1303.4374,-15886.4597,611.3068,11553.9209,-1981.378,57.63434688,-10.3006,-4216.521000000001,-1923.7436531199999,-6150.56525312
242,506.3587,1396.9699,-1083.3289,0.0,0.0,0.0,-1288.1161,-15898.389,616.8116,11602.129,-2014.9504,57.67822656,6.1872,-4147.5647999999965,-1957.27217344,-6098.649773439995
243,509.1618,1425.9365,-1102.6844,0.0,0.0,0.0,-1285.4674,-15795.5675,585.3071,11554.7727,-2099.0568,57.67263216,10.5443,-4108.5412,-2041.38416784,-6139.3810678400005
244,508.2357,1394.146,-1063.3386,0.0,0.0,0.0,-1275.2979,-16114.2437,607.0933,11585.7712,-1873.3827,56.98136448,11.1796,-4357.634000000002,-1816.4013355200002,-6162.855735520002
245,522.7626,1369.6485,-1067.8853,0.0,0.0,0.0,-1283.8582,-15947.8728,624.9866,11528.0848,-1958.6257,56.06466047999999,8.798,-4254.1338,-1902.5610395200001,-6147.89683952
246,539.08,1380.0083,-1092.4398,0.0,0.0,0.0,-1276.1968,-15857.8563,591.1893,11511.9515,-2032.4221,57.02436936,1.3888,-4204.263800000001,-1975.39773064,-6178.272730640001
247,476.5682,1439.297,-1104.9418,0.0,0.0,0.0,-1278.8216,-15847.1138,625.4044,11518.6411,-2020.2632,57.9429288,6.8525,-4170.966499999999,-1962.3202712000002,-6126.434271199999
248,457.1508,1432.3973,-1089.3675,0.0,0.0,0.0,-1281.107,-16083.7299,604.8094,11605.5085,-1877.4738,56.459030399999996,2.149,-4354.338399999999,-1821.0147696,-6173.204169599998
249,513.8128,1414.6988,-1079.9158,0.0,0.0,0.0,-1281.3146,-15985.7221,611.4036,11610.3693,-2012.4267,56.813495759999995,4.6911,-4196.6680000000015,-1955.61320424,-6147.590104240002
250,483.382,1473.0177,-1091.4995,0.0,0.0,0.0,-1308.0492,-16063.3869,592.939,11596.5384,-1884.2667,56.07332136,8.5163,-4317.058499999999,-1828.19337864,-6136.735578639999
251,541.4313,1444.3519,-1069.9396,0.0,0.0,0.0,-1308.1078,-15915.5635,606.4983,11569.3018,-2026.3822,57.681381599999995,2.9226,-4132.027600000001,-1968.7008184000001,-6097.805818400001
252,503.6521,1399.93,-1090.4048,0.0,0.0,0.0,-1277.7419,-15874.2352,615.9377,11513.4635,-1999.1352,56.5755876,6.4297,-4209.398599999999,-1942.5596123999999,-6145.528512399998
253,543.0508,1416.1942,-1099.491,0.0,0.0,0.0,-1284.0612,-15817.8637,597.6615,11521.6415,-2067.2619,59.31960840000001,-1.7295,-4122.867900000001,-2007.9422915999999,-6132.539691600001
254,508.7601,1403.0174,-1067.0349,0.0,0.0,0.0,-1291.9371,-15867.6556,610.0957,11602.7363,-2115.4208,58.387340159999994,11.7113,-4102.018099999999,-2057.03345984,-6147.340259839999
255,500.3662,1407.5668,-1090.0272,0.0,0.0,0.0,-1268.2791,-15897.7878,591.0063,11605.5695,-2079.4891,58.24926936,19.4966,-4151.585300000001,-2021.2398306399998,-6153.32853064
256,533.8845,1377.6823,-1089.9614,0.0,0.0,0.0,-1278.1528,-16018.3603,606.7146,11609.478,-1949.0794,56.19361824,23.7759,-4258.715100000001,-1892.88578176,-6127.824981760002
257,502.7452,1409.3763,-1093.9782,0.0,0.0,0.0,-1282.7572,-16060.292,602.6118,11555.7187,-1870.3864,55.896464159999994,10.7359,-4366.575399999998,-1814.48993584,-6170.329435839999
258,520.6252,1412.6567,-1068.8453,0.0,0.0,0.0,-1281.2075,-15812.5788,598.0344,11523.8554,-2060.863,58.37158656,11.4504,-4107.459899999998,-2002.4914134399999,-6098.500913439998
259,508.8908,1394.6406,-1101.3605,0.0,0.0,0.0,-1274.145,-15940.1091,621.1938,11544.8421,-1988.9444,57.195776159999994,1.5235,-4246.0473,-1931.7486238400002,-6176.272423840001
260,494.2315,1367.5411,-1088.1355,0.0,0.0,0.0,-1235.6068,-15928.4487,611.7409,11596.72,-2019.7943,59.396274,5.3673,-4181.957500000002,-1960.398026,-6136.988226000002
261,542.5066,1373.4631,-1070.0696,0.0,0.0,0.0,-1281.4502,-15966.5611,596.1196,11550.7598,-1949.4012,56.2813164,15.7814,-4255.2318,-1893.1198836,-6132.5702836
262,510.8435,1402.8355,-1080.9761,0.0,0.0,0.0,-1234.5064,-16037.0604,608.5246,11559.5374,-1910.0921,56.887749359999994,-4.3004,-4270.8019,-1853.20435064,-6128.30665064
263,509.8226,1352.2052,-1070.0942,0.0,0.0,0.0,-1282.2204,-15923.6409,596.3073,11523.3816,-1972.4128,57.73373712,-1.3274,-4294.238799999999,-1914.67906288,-6210.245262879999
264,491.5932,1406.8799,-1083.7538,0.0,0.0,0.0,-1246.843,-16033.4844,597.8803,11588.4335,-1928.0958,56.81863296,5.1062,-4279.294299999998,-1871.27716704,-6145.465267039997
265,486.2168,1388.5067,-1090.4951,0.0,0.0,0.0,-1301.0608,-16011.0929,611.3763,11566.8691,-1931.159,56.609200799999996,5.1812,-4349.679899999999,-1874.5497992,-6219.048499199999
266,538.212,1408.5415,-1091.2566,0.0,0.0,0.0,-1261.6805,-16054.8576,598.627,11494.8721,-1845.2104,56.1475584,5.4406,-4367.542099999999,-1789.0628416,-6151.164341599999
267,481.2477,1430.609,-1069.4167,0.0,0.0,0.0,-1267.2443,-16000.8966,597.1392,11549.2765,-1956.661,58.79355192,13.5394,-4279.2852,-1897.86744808,-6163.613248080001
268,537.4485,1410.7132,-1056.9531,0.0,0.0,0.0,-1266.5927,-15929.8605,600.1076,11548.2894,-1997.1236,59.549176079999995,12.0485,-4156.847600000001,-1937.5744239199998,-6082.373523920001
269,487.1817,1389.9039,-1076.4584,0.0,0.0,0.0,-1274.482,-15888.4763,611.6474,11515.5963,-1982.1752,57.6313164,-0.7707,-4235.0874,-1924.5438835999998,-6160.4019836
270,500.9957,1417.1413,-1080.9645,0.0,0.0,0.0,-1282.0516,-15938.6216,605.301,11526.94,-1991.918,57.05986104,13.74,-4251.2597000000005,-1934.85813896,-6172.37783896
271,535.6542,1415.6972,-1096.0208,0.0,0.0,0.0,-1296.4173,-15855.7344,598.7392,11555.1159,-2054.1533,56.297961359999995,12.9629,-4142.9659999999985,-1997.85533864,-6127.858438639998
272,503.7501,1356.1349,-1067.0262,0.0,0.0,0.0,-1305.2493,-15949.135,613.6864,11548.8468,-1948.3993,56.78080488,7.0646,-4298.9923,-1891.61849512,-6183.54619512
273,505.7198,1466.874,-1084.6023,0.0,0.0,0.0,-1273.8671,-15945.4959,584.8035,11488.659,-1922.4891,56.884874399999994,14.2642,-4257.909,-1865.6042256,-6109.2490256
