POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
129,526.4252,1445.0902,-1097.3188,0.0,0.0,0.0,-1282.8578,-16170.6084,601.3502,11777.151,-1929.0561,1234.5505,-742.1412,-4200.768399999999,-1436.6468,-5637.415199999999
130,492.8972,1368.5213,-1091.1496,0.0,0.0,0.0,-1269.0938,-16269.7083,616.884,11848.1895,-1865.3876,1226.8582,-732.4629,-4303.459700000001,-1370.9923000000001,-5674.452000000001
131,583.6917,1429.9287,-1086.5387,0.0,0.0,0.0,-1285.6658,-16270.4472,600.4794,11827.4122,-1856.8871,1223.9665,-731.9668,-4201.1397000000015,-1364.8874,-5566.027100000001
132,515.2699,1445.7113,-1067.078,0.0,0.0,0.0,-1309.6063,-16210.2929,598.6468,11859.3003,-1917.3399,1230.5201,-739.1294,-4168.048899999998,-1425.9492,-5593.998099999998
133,560.2969,1344.7769,-1085.0757,0.0,0.0,0.0,-1292.3722,-16097.1627,593.4255,11816.2661,-2000.5982,1235.4483,-741.5824,-4159.845200000002,-1506.7323,-5666.577500000002
134,510.2704,1452.6985,-1108.8148,0.0,0.0,0.0,-1308.2112,-16335.2958,602.9213,11863.3677,-1819.2336,1220.2385,-725.2568,-4323.063900000001,-1324.2519000000002,-5647.315800000001
135,512.0878,1434.4505,-1121.6431,0.0,0.0,0.0,-1313.9734,-16339.4898,618.0543,11866.3032,-1801.8388,1222.5538,-725.7997,-4344.210499999999,-1305.0847,-5649.295199999999
136,532.3946,1413.7338,-1101.3617,0.0,0.0,0.0,-1293.1691,-16132.4967,600.8761,11753.2734,-1955.6517,1218.3627,-727.781,-4226.749599999999,-1465.07,-5691.8196
137,517.6095,1412.3313,-1082.6427,0.0,0.0,0.0,-1312.8126,-16189.6004,593.9926,11814.8168,-1888.3275,1218.5375,-724.5948,-4246.3055,-1394.3848000000003,-5640.690300000001
138,512.6882,1344.803,-1097.2896,0.0,0.0,0.0,-1298.0274,-16217.5794,601.4579,11863.4904,-1938.9818,1225.1383,-729.6459,-4290.456900000001,-1443.4894,-5733.9463
139,524.6498,1404.6799,-1080.5888,0.0,0.0,0.0,-1272.3695,-16150.167,610.2194,11799.3209,-1971.5183,1224.6895,-731.2616,-4164.255299999997,-1478.0904,-5642.345699999996
140,517.8067,1426.2477,-1077.2689,0.0,0.0,0.0,-1262.6631,-16127.8235,604.6409,11739.2425,-1920.4726,1230.9548,-732.1147,-4179.817700000001,-1421.6325000000002,-5601.450200000001
141,531.4153,1457.6456,-1110.2282,0.0,0.0,0.0,-1269.3053,-16026.9606,608.6002,11832.2896,-2090.3233,1239.8378,-749.0987,-3976.5433999999987,-1599.5842,-5576.127599999998
142,501.5631,1444.3758,-1105.9794,0.0,0.0,0.0,-1292.5954,-16039.9479,634.675,11813.3445,-2078.7628,1231.7486,-735.2989,-4044.564300000002,-1582.3131,-5626.877400000002
143,500.8523,1447.2261,-1069.1638,0.0,0.0,0.0,-1299.2785,-16082.4962,598.9604,11806.8125,-2003.9287,1220.7205,-725.7934,-4097.087199999998,-1509.0016,-5606.0887999999995
144,520.1268,1472.7357,-1094.4893,0.0,0.0,0.0,-1308.6551,-16055.9613,603.5341,11790.7007,-1997.7016,1232.1739,-735.3915,-4072.0084000000006,-1500.9192,-5572.927600000001
145,517.9357,1418.0781,-1094.5654,0.0,0.0,0.0,-1265.6577,-16270.023,601.2227,11856.2963,-1851.2528,1229.1688,-732.6693,-4236.713299999999,-1354.7533,-5591.4666
146,495.33,1413.3787,-1088.6523,0.0,0.0,0.0,-1285.5948,-16216.0506,625.2011,11863.0483,-1942.6906,1221.8497,-738.1286,-4193.339599999999,-1458.9695,-5652.3090999999995
147,514.1097,1369.6635,-1079.4657,0.0,0.0,0.0,-1283.8402,-16262.4047,612.636,11861.9748,-1892.5,1230.402,-740.0732,-4267.3265999999985,-1402.1712,-5669.497799999998
148,523.4058,1463.2874,-1087.7223,0.0,0.0,0.0,-1288.3801,-16223.0109,587.7729,11770.516,-1849.7225,1230.5957,-739.7843,-4254.1312,-1358.9111,-5613.0423
149,502.0304,1411.3187,-1096.2954,0.0,0.0,0.0,-1277.1503,-16020.8815,615.6422,11798.8177,-2029.2206,1229.2396,-744.8571,-4066.5182000000004,-1544.8381,-5611.356300000001
150,497.9555,1447.1675,-1086.7725,0.0,0.0,0.0,-1293.2974,-16253.1424,607.3675,11796.3756,-1868.5071,1225.4407,-733.4512,-4284.3462,-1376.5176,-5660.863799999999
151,494.2442,1446.1345,-1108.9688,0.0,0.0,0.0,-1291.1715,-16273.9653,614.6874,11723.837,-1806.5937,1234.234,-742.4402,-4395.202500000001,-1314.7999,-5710.0024
152,505.534,1442.29,-1083.8677,0.0,0.0,0.0,-1277.9297,-16335.0923,613.2075,11800.9332,-1807.8357,1222.7617,-729.9942,-4334.924999999999,-1315.0682000000002,-5649.993199999999
153,487.816,1389.47,-1073.9862,0.0,0.0,0.0,-1324.0287,-16132.7435,619.2706,11835.8858,-1984.0178,1224.9824,-736.8933,-4198.315999999999,-1495.9287,-5694.244699999998
154,510.6397,1420.2168,-1098.2263,0.0,0.0,0.0,-1274.6181,-16171.75,608.9145,11795.196,-1952.8952,1226.8866,-735.8959,-4209.627399999999,-1461.9044999999999,-5671.5319
155,515.9536,1439.3869,-1102.7192,0.0,0.0,0.0,-1297.4343,-16269.0222,589.5786,11766.9826,-1844.1869,1227.0,-736.0563,-4357.273999999998,-1353.2432,-5710.5171999999975
156,469.3252,1464.2473,-1102.3408,0.0,0.0,0.0,-1290.0829,-16120.1928,626.1917,11802.5408,-2001.4286,1230.6997,-739.5299,-4150.311500000002,-1510.2588,-5660.570300000001
157,489.8226,1410.6503,-1105.4321,0.0,0.0,0.0,-1297.115,-16110.5427,604.6111,11851.6726,-2034.7834,1232.755,-741.1852,-4156.333200000001,-1543.2136,-5699.546800000001
158,505.0765,1382.3359,-1082.5878,0.0,0.0,0.0,-1273.0349,-16180.2806,607.1379,11837.5715,-1960.5009,1233.3787,-742.1573,-4203.781500000001,-1469.2795,-5673.061000000001
159,508.7269,1391.4815,-1101.8166,0.0,0.0,0.0,-1275.7807,-16170.9828,616.4512,11792.6357,-1912.5163,1226.6267,-731.3517,-4239.284799999999,-1417.2413000000001,-5656.5261
160,483.4089,1443.1113,-1105.8079,0.0,0.0,0.0,-1257.2957,-16064.2535,605.7797,11724.694,-1980.7521,1232.4196,-744.2566,-4170.363200000003,-1492.5891000000001,-5662.952300000003
161,477.3006,1477.7633,-1085.7797,0.0,0.0,0.0,-1256.5555,-16090.4618,617.8828,11798.8328,-2009.9746,1230.2177,-739.5515,-4061.017499999998,-1519.3084000000001,-5580.325899999998
162,508.8145,1395.8894,-1084.8428,0.0,0.0,0.0,-1265.0419,-16234.5908,610.1745,11876.0586,-1912.1701,1229.7972,-739.7434,-4193.538500000001,-1422.1163000000001,-5615.654800000001
163,517.6758,1430.4667,-1083.2657,0.0,0.0,0.0,-1265.8346,-16211.1449,618.5112,11833.2398,-1942.1821,1236.1618,-745.2705,-4160.351699999999,-1451.2907999999998,-5611.642499999999
164,486.2843,1445.1332,-1106.1448,0.0,0.0,0.0,-1285.9534,-16150.4256,636.1387,11809.8773,-1908.8592,1228.2427,-733.205,-4165.0903,-1413.8215,-5578.9118
165,500.5017,1430.9236,-1092.3742,0.0,0.0,0.0,-1259.6456,-16153.0906,608.0766,11809.4674,-1917.3004,1232.7314,-741.7864,-4156.141099999999,-1426.3554000000001,-5582.496499999999
166,536.4836,1408.5019,-1091.6333,0.0,0.0,0.0,-1286.23,-16137.1345,590.0804,11847.8922,-1951.6544,1235.264,-750.4224,-4132.0396999999975,-1466.8128000000002,-5598.852499999997
167,518.3343,1406.1215,-1097.1236,0.0,0.0,0.0,-1261.5125,-16140.6788,609.8929,11847.9024,-1995.7006,1230.2886,-742.3482,-4117.0638,-1507.7601999999997,-5624.8240000000005
168,476.1921,1431.3841,-1075.1506,0.0,0.0,0.0,-1260.9794,-15973.2862,625.4985,11753.3617,-2066.2547,1237.7399,-747.6854,-4022.979800000001,-1576.2001999999998,-5599.18
169,502.8646,1419.5891,-1080.8331,0.0,0.0,0.0,-1233.0119,-16210.4572,619.7273,11858.1557,-1952.6293,1240.66,-760.7935,-4123.9655,-1472.7628,-5596.728300000001
170,506.1404,1408.0001,-1080.3501,0.0,0.0,0.0,-1264.5056,-16050.2937,596.625,11818.6957,-2055.9768,1237.4942,-748.1399,-4065.6882000000005,-1566.6225,-5632.310700000001
171,530.1183,1412.1024,-1069.4311,0.0,0.0,0.0,-1262.469,-16130.1854,603.5748,11870.7547,-2061.0604,1247.8136,-759.6289,-4045.5352999999996,-1572.8757,-5618.411
172,505.1843,1451.142,-1097.4531,0.0,0.0,0.0,-1268.6488,-16108.4652,611.4094,11798.9449,-2004.1567,1244.147,-757.3856,-4107.886499999999,-1517.3953000000001,-5625.281799999998
173,500.7327,1372.5847,-1094.1103,0.0,0.0,0.0,-1262.5634,-16006.9045,604.2056,11785.3005,-2074.154,1254.4522,-766.2341,-4100.754700000001,-1585.9359,-5686.690600000002
174,503.6142,1414.8169,-1122.7567,0.0,0.0,0.0,-1251.1696,-16104.4056,592.3995,11746.3188,-1955.8015,1252.6473,-764.6883,-4221.182500000001,-1467.8425,-5689.025
175,508.0399,1444.2823,-1085.8617,0.0,0.0,0.0,-1283.8874,-16131.7189,611.3117,11816.7277,-1966.1298,1245.5598,-766.0565,-4121.106399999999,-1486.6264999999999,-5607.732899999998
176,497.4977,1337.0562,-1102.5707,0.0,0.0,0.0,-1261.1538,-16193.7181,619.3662,11818.8606,-1937.4483,1237.2013,-765.6969,-4284.661899999999,-1465.9439000000002,-5750.605799999999
177,490.5971,1455.5403,-1060.2794,0.0,0.0,0.0,-1248.6361,-16001.3979,616.756,11784.1037,-2070.2513,1250.9935,-773.9592,-3963.3163000000004,-1593.2169999999999,-5556.5333
178,527.3531,1425.1418,-1101.2953,0.0,0.0,0.0,-1259.7422,-16090.8358,609.0703,11874.2234,-2069.1393,1253.7057,-768.3915,-4016.0847000000012,-1583.8250999999998,-5599.909800000001
179,506.0047,1418.4,-1081.4207,0.0,0.0,0.0,-1273.0219,-16061.3102,612.2586,11849.3967,-2046.5753,1245.6826,-759.0318,-4029.6928000000007,-1559.9244999999999,-5589.617300000001
180,518.7558,1411.1968,-1078.731,0.0,0.0,0.0,-1246.4663,-15872.7385,615.2017,11788.6304,-2195.9176,1256.725,-770.2105,-3864.151099999999,-1709.4031000000004,-5573.5542
181,520.8179,1434.9498,-1081.4813,0.0,0.0,0.0,-1265.6356,-16019.4176,602.8721,11795.9601,-2098.4981,1245.092,-761.6975,-4011.9346000000005,-1615.1035999999997,-5627.038200000001
182,514.7319,1441.6941,-1094.2856,0.0,0.0,0.0,-1299.8498,-15952.9204,597.0036,11740.0193,-2022.8315,1244.903,-749.948,-4053.6069000000025,-1527.8764999999999,-5581.483400000003
183,539.2565,1392.6245,-1091.3679,0.0,0.0,0.0,-1254.3924,-16140.057,611.4449,11836.5585,-1981.5432,1244.9644,-756.529,-4105.932900000002,-1493.1078,-5599.040700000001
184,499.7301,1466.1179,-1093.532,0.0,0.0,0.0,-1260.9284,-16068.9964,601.0885,11738.614,-2002.8206,1246.4245,-762.926,-4117.906300000002,-1519.3220999999999,-5637.228400000003
185,524.9481,1376.1034,-1054.5556,0.0,0.0,0.0,-1228.4715,-15999.5518,608.8571,11846.2263,-2162.6466,1252.9072,-772.4778,-3926.4439999999995,-1682.2172,-5608.6612
186,482.4571,1470.469,-1084.8213,0.0,0.0,0.0,-1260.7979,-16080.2992,607.9038,11812.1209,-2059.4307,1255.8934,-767.7417,-4052.967599999998,-1571.279,-5624.246599999999
187,495.4992,1416.133,-1102.951,0.0,0.0,0.0,-1254.932,-15871.3276,606.3833,11795.2929,-2221.7737,1249.9068,-773.6565,-3915.9022000000004,-1745.5234000000003,-5661.4256000000005
188,501.4399,1447.1372,-1073.703,0.0,0.0,0.0,-1240.3985,-16117.219,610.0843,11824.848,-2038.868,1247.1427,-761.2782,-4047.811099999999,-1553.0034999999998,-5600.814599999999
189,520.0555,1399.9734,-1107.1472,0.0,0.0,0.0,-1251.7802,-15893.7962,609.752,11739.4875,-2134.4344,1261.2988,-778.4653,-3983.4552000000003,-1651.6009,-5635.0561
190,503.3795,1433.259,-1090.93,0.0,0.0,0.0,-1263.9429,-16055.0059,614.699,11846.8662,-2094.8509,1245.8102,-754.7476,-4011.6751000000004,-1603.7883000000002,-5615.4634
191,498.6452,1390.4752,-1078.0492,0.0,0.0,0.0,-1274.5925,-16143.6367,613.1641,11836.351,-2003.4751,1226.0455,-736.5571,-4157.642899999999,-1513.9867000000002,-5671.629599999998
192,544.5341,1445.1427,-1105.2165,0.0,0.0,0.0,-1261.3303,-16222.9066,607.7034,11838.6991,-1923.9503,1229.2585,-742.2888,-4153.374100000001,-1436.9806,-5590.354700000002
193,531.3355,1408.2384,-1109.5949,0.0,0.0,0.0,-1253.3456,-16225.8161,607.066,11826.7689,-1907.3957,1239.096,-744.9219,-4215.347800000001,-1413.2216,-5628.569400000001
194,496.7899,1376.3263,-1097.3442,0.0,0.0,0.0,-1247.6374,-16095.4465,605.701,11815.6728,-2040.677,1243.8588,-756.2629,-4145.938099999999,-1553.0810999999999,-5699.019199999999
195,549.4536,1414.2963,-1111.9568,0.0,0.0,0.0,-1263.1548,-16028.3694,590.2092,11728.0979,-2015.2554,1236.3791,-745.1426,-4121.424000000001,-1524.0189,-5645.442900000001
196,516.6565,1439.0371,-1068.2243,0.0,0.0,0.0,-1296.1507,-16090.7681,596.8679,11844.0599,-2035.2445,1243.6225,-745.1133,-4058.5216999999993,-1536.7353,-5595.256999999999
197,491.5601,1409.1321,-1086.6186,0.0,0.0,0.0,-1259.1747,-16153.027,612.6157,11801.3371,-2010.0367,1230.643,-742.831,-4184.175300000001,-1522.2247000000002,-5706.4000000000015
198,513.7557,1432.8326,-1128.6556,0.0,0.0,0.0,-1275.0466,-15995.8785,596.1467,11795.0307,-2112.1399,1241.3687,-758.0724,-4061.8150000000005,-1628.8436000000002,-5690.658600000001
199,511.3179,1430.1529,-1085.117,0.0,0.0,0.0,-1268.8001,-16119.4956,614.0216,11765.9914,-1994.4771,1247.2608,-754.697,-4151.928900000001,-1501.9133000000002,-5653.842200000001
200,501.065,1460.3619,-1117.8524,0.0,0.0,0.0,-1261.0691,-16098.2019,608.6089,11873.6311,-2057.6849,1243.1264,-760.6724,-4033.4564999999984,-1575.2309,-5608.687399999999
201,542.823,1397.8924,-1129.0265,0.0,0.0,0.0,-1225.1072,-16071.4804,600.4204,11827.9484,-2085.922,1256.054,-768.1294,-4056.529900000003,-1597.9974,-5654.527300000003
202,481.6114,1421.5742,-1098.4515,0.0,0.0,0.0,-1254.3458,-16038.91,614.9514,11806.7362,-2071.4918,1250.4124,-759.5221,-4066.834100000002,-1580.6014999999998,-5647.435600000002
203,538.2923,1433.8564,-1065.8266,0.0,0.0,0.0,-1259.4871,-16033.7376,591.2887,11794.4114,-2062.7426,1249.6705,-757.206,-4001.2025000000012,-1570.2781,-5571.480600000001
204,526.3349,1438.2172,-1097.1731,0.0,0.0,0.0,-1260.4104,-16057.185,578.6841,11774.9871,-2039.6224,1252.0236,-763.7267,-4096.5452000000005,-1551.3255,-5647.8707
205,557.1416,1470.9063,-1095.9309,0.0,0.0,0.0,-1246.752,-15964.1386,588.7762,11776.1067,-2123.7479,1249.5335,-761.6003,-3913.8907,-1635.8147,-5549.705400000001
206,527.3517,1417.9187,-1084.5229,0.0,0.0,0.0,-1237.4939,-16159.2484,612.9854,11743.3992,-1944.7988,1245.5692,-767.5843,-4179.610200000001,-1466.8139,-5646.424100000002
207,496.9162,1385.4585,-1109.8412,0.0,0.0,0.0,-1234.7028,-16097.4415,599.7804,11750.3114,-1985.1261,1253.3324,-771.2125,-4209.519000000002,-1503.0061999999998,-5712.525200000001
208,554.0308,1430.7646,-1059.0488,0.0,0.0,0.0,-1240.3069,-16185.4928,601.2058,11767.5618,-1935.585,1239.233,-751.7853,-4131.285500000002,-1448.1373,-5579.422800000002
209,530.8483,1439.1861,-1089.5229,0.0,0.0,0.0,-1228.4239,-16071.3665,620.4892,11810.5775,-2086.4328,1251.1353,-778.3933,-3988.2122000000018,-1613.6908,-5601.903000000002
210,511.4322,1452.8823,-1110.1188,0.0,0.0,0.0,-1283.0945,-16050.8299,607.3021,11798.8323,-2000.8053,1238.2833,-751.1202,-4073.594299999999,-1513.6421999999998,-5587.236499999999
211,461.9349,1427.6676,-1075.8803,0.0,0.0,0.0,-1247.1931,-16161.9886,615.5862,11862.41,-1980.6114,1246.9678,-766.4591,-4117.463300000001,-1500.1027000000001,-5617.566000000001
212,518.5147,1453.6521,-1095.8114,0.0,0.0,0.0,-1247.7829,-16163.0606,597.0901,11764.8864,-1948.2706,1252.1559,-766.9871,-4172.511600000003,-1463.1018000000001,-5635.613400000004
213,543.1139,1416.0029,-1131.6092,0.0,0.0,0.0,-1245.5152,-16173.8395,610.9204,11829.9165,-1984.8692,1248.3759,-769.4515,-4151.010200000001,-1505.9448000000002,-5656.955000000001
214,504.1313,1399.6496,-1115.6888,0.0,0.0,0.0,-1238.6149,-15882.7914,600.8586,11755.9359,-2137.5597,1273.1302,-797.3589,-3976.5197000000007,-1661.7883999999997,-5638.308100000001
215,509.9347,1346.9758,-1082.5429,0.0,0.0,0.0,-1228.5668,-16149.1143,625.6285,11832.9277,-2001.3849,1254.2018,-781.1531,-4144.757299999999,-1528.3362,-5673.093499999999
216,519.2125,1430.7159,-1086.5202,0.0,0.0,0.0,-1249.4357,-16033.6335,611.9247,11822.7449,-2074.6211,1254.8444,-774.9676,-3984.991400000001,-1594.7442999999998,-5579.735700000001
217,494.4438,1385.1198,-1097.5765,0.0,0.0,0.0,-1257.4242,-16164.2857,624.9432,11874.7964,-1995.3141,1236.8705,-761.0752,-4139.983200000001,-1519.5188,-5659.502
218,480.9467,1432.8547,-1075.8167,0.0,0.0,0.0,-1266.0085,-16078.7669,605.4244,11768.3513,-1986.8293,1249.0516,-772.2372,-4133.015000000001,-1510.0149000000001,-5643.029900000001
219,513.862,1459.8872,-1076.6153,0.0,0.0,0.0,-1233.5429,-16256.3673,600.7368,11731.6153,-1849.7309,1250.4785,-772.6855,-4260.424200000001,-1371.9379000000001,-5632.362100000002
220,517.9124,1382.4794,-1092.0681,0.0,0.0,0.0,-1261.1659,-16203.7378,612.4191,11765.7879,-1880.4899,1230.2744,-754.7839,-4278.373000000003,-1404.9994000000002,-5683.372400000004
221,494.3921,1435.6072,-1071.5033,0.0,0.0,0.0,-1247.9721,-16031.6052,601.7471,11791.3837,-2067.4723,1249.5099,-767.4555,-4027.950500000001,-1585.4179,-5613.3684
222,505.2967,1434.0941,-1059.4434,0.0,0.0,0.0,-1260.4162,-16232.9515,606.4913,11867.1122,-1962.0372,1248.1113,-768.1656,-4139.816799999999,-1482.0915,-5621.908299999999
223,511.0979,1408.4398,-1098.9967,0.0,0.0,0.0,-1279.1538,-15998.8367,612.9689,11833.9499,-2081.994,1238.4439,-748.8424,-4010.5306999999993,-1592.3925000000002,-5602.923199999999
224,480.6651,1438.7676,-1122.1314,0.0,0.0,0.0,-1278.9509,-15980.0141,603.8285,11792.7865,-2084.2078,1249.9682,-761.4917,-4065.048700000001,-1595.7313000000001,-5660.780000000001
225,482.0754,1367.7589,-1059.2418,0.0,0.0,0.0,-1256.7621,-16142.0566,620.8402,11785.9052,-1998.0545,1239.3748,-759.975,-4201.480800000001,-1518.6547,-5720.135500000002
226,516.8506,1396.773,-1096.0278,0.0,0.0,0.0,-1248.4824,-16222.403,609.7609,11846.3568,-1968.9076,1240.7781,-759.3992,-4197.171900000001,-1487.5286999999998,-5684.700600000002
227,532.202,1417.6006,-1111.7404,0.0,0.0,0.0,-1255.0511,-16187.8786,623.7232,11880.3872,-1992.7749,1248.9949,-760.8608,-4100.757100000001,-1504.6408000000001,-5605.397900000002
228,519.836,1426.1298,-1098.7104,0.0,0.0,0.0,-1280.6835,-16027.7948,613.36,11764.2591,-2029.8267,1247.0151,-756.9768,-4083.603800000001,-1539.7884,-5623.3922
229,518.6025,1457.1143,-1107.4215,0.0,0.0,0.0,-1257.0611,-16088.7895,611.1408,11809.1307,-2026.6018,1241.638,-754.2463,-4057.283800000001,-1539.2101,-5596.493900000001
230,535.0259,1416.4543,-1109.2375,0.0,0.0,0.0,-1242.3105,-16160.4233,617.4023,11808.0729,-1972.4834,1243.5328,-760.3918,-4135.0159,-1489.3424,-5624.358300000001
231,500.2251,1484.5124,-1124.0899,0.0,0.0,0.0,-1256.0718,-16141.1435,604.4003,11775.9979,-1936.8841,1226.3385,-744.2675,-4156.1695,-1454.8130999999998,-5610.9826
232,497.9414,1470.7704,-1097.5129,0.0,0.0,0.0,-1255.2091,-15966.763,608.8262,11769.3571,-2080.4822,1243.2304,-755.3524,-3972.5899000000027,-1592.6042,-5565.194100000002
233,532.1583,1423.6254,-1063.2992,0.0,0.0,0.0,-1245.9768,-16040.7575,585.7552,11803.8914,-2072.5741,1250.8471,-765.8589,-4004.6031999999977,-1587.5858999999998,-5592.189099999998
234,517.5803,1442.1849,-1085.798,0.0,0.0,0.0,-1247.1644,-16095.3241,599.3923,11819.4874,-2056.2135,1258.7331,-780.4904,-4049.641600000001,-1577.9708,-5627.612400000001
235,508.6553,1447.9855,-1062.127,0.0,0.0,0.0,-1244.528,-16123.549,601.8113,11819.7698,-2003.4064,1241.983,-757.1937,-4051.982100000001,-1518.6171000000002,-5570.599200000001
236,481.8268,1478.1353,-1097.9825,0.0,0.0,0.0,-1236.589,-16023.8322,602.7233,11808.5299,-2113.267,1252.2079,-765.7631,-3987.1884000000027,-1626.8221999999996,-5614.010600000002
237,507.1335,1476.0725,-1101.6891,0.0,0.0,0.0,-1264.7589,-16076.8543,614.1262,11849.6242,-2111.8247,1245.5787,-763.41,-3996.3459000000003,-1629.656,-5626.0019
238,515.5142,1409.7671,-1103.1536,0.0,0.0,0.0,-1241.5965,-16075.9119,611.615,11834.141,-2042.9045,1249.5052,-769.8609,-4049.6246999999985,-1563.2602000000002,-5612.884899999999
239,486.4265,1431.8208,-1107.5249,0.0,0.0,0.0,-1241.0194,-16180.9903,604.5251,11827.357,-1961.21,1249.732,-763.7244,-4179.405199999999,-1475.2024000000001,-5654.607599999999
240,496.054,1459.6627,-1115.7115,0.0,0.0,0.0,-1265.6273,-16236.8959,598.3313,11870.9644,-1942.9199,1252.3685,-768.2645,-4193.222299999999,-1458.8159,-5652.0382
241,526.0789,1441.5405,-1096.7165,0.0,0.0,0.0,-1243.3233,-16045.3218,607.3743,11763.5501,-2024.5714,1256.2288,-773.0266,-4046.8178000000007,-1541.3692,-5588.187000000001
242,495.0001,1423.4242,-1092.0134,0.0,0.0,0.0,-1240.5919,-16131.3969,602.2881,11808.6476,-2002.2684,1258.3078,-769.7744,-4134.6422,-1513.735,-5648.377200000001
243,482.5544,1455.0737,-1075.322,0.0,0.0,0.0,-1239.2725,-16139.979,612.6259,11842.1006,-2026.6029,1254.0034,-779.9093,-4062.2189000000017,-1552.5088,-5614.727700000002
244,506.7083,1390.7989,-1113.8721,0.0,0.0,0.0,-1267.6455,-15972.7795,595.6926,11788.2586,-2090.0253,1255.7658,-779.7075,-4072.8387000000002,-1613.9669999999999,-5686.805699999999
245,517.6745,1448.5495,-1111.3088,0.0,0.0,0.0,-1239.6611,-16168.28,611.2108,11869.6245,-2009.566,1251.2581,-772.8756,-4072.1906,-1531.1835,-5603.3741
246,488.2945,1406.7287,-1061.086,0.0,0.0,0.0,-1257.0,-16156.0544,599.3282,11837.7326,-2010.4335,1244.9125,-764.3307,-4142.056400000001,-1529.8517000000002,-5671.908100000002
247,530.3116,1425.6513,-1065.9011,0.0,0.0,0.0,-1230.6173,-16010.0125,610.148,11855.9945,-2148.2792,1269.1517,-788.6826,-3884.425500000001,-1667.8101000000001,-5552.235600000002
248,503.971,1376.5872,-1104.6333,0.0,0.0,0.0,-1283.6997,-16049.0006,573.2796,11806.0797,-2041.1589,1245.7677,-769.7869,-4177.416099999999,-1565.1780999999996,-5742.594199999999
249,513.2363,1396.2502,-1044.9452,0.0,0.0,0.0,-1252.8807,-16147.8557,602.553,11791.1472,-1980.4699,1243.8919,-761.4869,-4142.4949000000015,-1498.0648999999999,-5640.559800000001
250,489.7042,1404.6413,-1068.8442,0.0,0.0,0.0,-1254.234,-16166.2184,616.7518,11820.8558,-1998.1998,1244.4494,-767.0454,-4157.343499999999,-1520.7958,-5678.1393
251,489.6204,1394.6514,-1066.815,0.0,0.0,0.0,-1259.5351,-16025.0977,597.3129,11860.7221,-2157.0637,1239.0393,-757.0729,-4009.140999999998,-1675.0973000000004,-5684.238299999998
252,533.3352,1376.0519,-1076.2696,0.0,0.0,0.0,-1237.9042,-16114.5406,597.7292,11848.6652,-1998.4042,1258.6386,-767.9593,-4072.9329000000016,-1507.7249,-5580.657800000001
253,485.0164,1421.1662,-1090.9408,0.0,0.0,0.0,-1280.3253,-16037.5961,602.3455,11797.6483,-2092.4067,1243.4572,-751.2939,-4102.685799999999,-1600.2433999999998,-5702.929199999999
254,507.759,1403.0191,-1085.7103,0.0,0.0,0.0,-1242.1195,-16036.4596,607.8518,11834.9135,-2110.4612,1243.8115,-758.2246,-4010.7459999999974,-1624.8743000000002,-5635.620299999997
255,483.9139,1420.0108,-1052.6214,0.0,0.0,0.0,-1259.6713,-15922.4058,606.9258,11829.4439,-2180.0299,1247.5915,-764.3641,-3894.4041000000016,-1696.8025,-5591.2066
256,540.091,1451.649,-1101.5928,0.0,0.0,0.0,-1242.7815,-16053.9551,606.6399,11821.955,-2089.2806,1246.5001,-762.6617,-3977.9945000000007,-1605.4422,-5583.4367
257,514.3882,1463.1007,-1116.39,0.0,0.0,0.0,-1280.3612,-15982.6989,599.7117,11698.2755,-2010.9581,1248.3712,-764.0398,-4103.973999999998,-1526.6267,-5630.600699999999
258,500.8653,1409.9221,-1103.5594,0.0,0.0,0.0,-1263.2828,-16172.8074,608.5229,11789.4802,-1924.8606,1238.7936,-756.1685,-4230.8591,-1442.2355,-5673.094599999999
259,565.2406,1410.6266,-1086.6652,0.0,0.0,0.0,-1220.5462,-16114.4996,604.4186,11728.2691,-1955.3291,1257.5518,-770.7591,-4113.156099999998,-1468.5364,-5581.692499999998
260,547.6947,1437.0812,-1072.4761,0.0,0.0,0.0,-1253.3999,-16044.1211,595.0659,11828.4855,-2084.4264,1257.7503,-766.2067,-3961.6697999999997,-1592.8827999999999,-5554.5526
261,507.0544,1421.7061,-1104.6899,0.0,0.0,0.0,-1240.1199,-15932.1224,590.0945,11807.5188,-2160.0634,1244.9172,-756.9266,-3950.5584000000017,-1672.0728,-5622.631200000002
262,506.6897,1420.9099,-1109.8605,0.0,0.0,0.0,-1239.5583,-16152.8564,613.6001,11871.9715,-2014.1914,1252.8505,-765.6508,-4089.104000000003,-1526.9917,-5616.095700000003
263,482.8693,1421.4524,-1082.8912,0.0,0.0,0.0,-1285.7598,-16067.7203,604.1627,11879.4297,-2060.0504,1245.1015,-762.8742,-4048.4572000000007,-1577.8231,-5626.280300000001
264,531.7643,1382.9316,-1087.5881,0.0,0.0,0.0,-1239.271,-16068.8622,605.7752,11808.1179,-2041.424,1253.9797,-768.4328,-4067.1322999999993,-1555.8771,-5623.009399999999
265,516.4745,1469.0334,-1091.7876,0.0,0.0,0.0,-1261.515,-16125.7673,606.3752,11869.2022,-2085.2423,1234.3993,-756.2609,-4017.984599999998,-1607.1038999999998,-5625.088499999998
