#X		Y		Free		Pro
-172.500000	107.500000	2.916208	0.000091
-172.500000	112.500000	2.739853	0.000122
-172.500000	117.500000	2.527510	0.000175
-172.500000	122.500000	2.316173	0.000251
-172.500000	127.500000	2.084700	0.000371
-172.500000	132.500000	1.859306	0.000543
-172.500000	137.500000	1.674115	0.000743
-172.500000	142.500000	1.564907	0.000894
-172.500000	147.500000	1.489417	0.001016
-172.500000	152.500000	1.570047	0.000886
-172.500000	157.500000	1.716383	0.000692
-172.500000	162.500000	1.880170	0.000524
-172.500000	167.500000	2.260778	0.000275
-172.500000	172.500000	2.703059	0.000130
-172.500000	177.500000	3.325336	0.000045

-167.500000	-177.500000	2.412482	0.000213
-167.500000	-172.500000	2.801395	0.000110
-167.500000	-167.500000	3.284346	0.000049
-167.500000	-162.500000	3.847313	0.000019
-167.500000	-157.500000	4.339191	0.000008
-167.500000	-152.500000	4.748514	0.000004
-167.500000	-147.500000	5.116704	0.000002
-167.500000	-142.500000	5.386366	0.000001
-167.500000	-137.500000	5.613741	0.000001
-167.500000	-132.500000	5.741968	0.000001
-167.500000	-127.500000	5.882453	0.000001
-167.500000	-122.500000	6.006153	0.000000
-167.500000	-117.500000	6.128578	0.000000
-167.500000	-112.500000	6.236540	0.000000
-167.500000	-107.500000	6.274533	0.000000
-167.500000	-102.500000	6.270765	0.000000
-167.500000	-97.500000	6.251788	0.000000
-167.500000	-92.500000	6.234254	0.000000
-167.500000	-87.500000	6.071956	0.000000
-167.500000	-82.500000	5.884857	0.000001
-167.500000	-77.500000	5.598002	0.000001
-167.500000	-72.500000	5.331998	0.000002
-167.500000	-67.500000	5.052441	0.000002
-167.500000	-62.500000	4.790265	0.000004
-167.500000	-57.500000	4.522676	0.000006
-167.500000	-52.500000	4.303522	0.000009
-167.500000	-47.500000	4.120589	0.000012
-167.500000	-42.500000	4.000608	0.000014
-167.500000	-37.500000	3.937531	0.000016
-167.500000	-32.500000	3.909149	0.000017
-167.500000	-27.500000	3.953578	0.000016
-167.500000	-22.500000	4.110535	0.000012
-167.500000	-17.500000	4.403585	0.000007
-167.500000	-12.500000	4.716155	0.000004
-167.500000	-7.500000	5.094190	0.000002
-167.500000	-2.500000	5.382854	0.000001
-167.500000	2.500000	5.601887	0.000001
-167.500000	7.500000	5.667363	0.000001
-167.500000	12.500000	5.689563	0.000001
-167.500000	17.500000	5.657954	0.000001
-167.500000	22.500000	5.577971	0.000001
-167.500000	27.500000	5.422256	0.000001
-167.500000	32.500000	5.249249	0.000002
-167.500000	37.500000	5.038286	0.000003
-167.500000	42.500000	4.818856	0.000004
-167.500000	47.500000	4.619474	0.000005
-167.500000	52.500000	4.450463	0.000007
-167.500000	57.500000	4.249172	0.000010
-167.500000	62.500000	4.077636	0.000013
-167.500000	67.500000	3.967739	0.000015
-167.500000	72.500000	3.821036	0.000020
-167.500000	77.500000	3.655555	0.000026
-167.500000	82.500000	3.470436	0.000036
-167.500000	87.500000	3.274071	0.000050
-167.500000	92.500000	3.088820	0.000068
-167.500000	97.500000	2.841114	0.000103
-167.500000	102.500000	2.682931	0.000135
-167.500000	107.500000	2.485934	0.000188
-167.500000	112.500000	2.339468	0.000241
-167.500000	117.500000	2.105958	0.000358
-167.500000	122.500000	1.881263	0.000523
-167.500000	127.500000	1.680857	0.000735
-167.500000	132.500000	1.494189	0.001008
-167.500000	137.500000	1.309597	0.001377
-167.500000	142.500000	1.198645	0.001662
-167.500000	147.500000	1.161855	0.001768
-167.500000	152.500000	1.197166	0.001666
-167.500000	157.500000	1.335252	0.001319
-167.500000	162.500000	1.515242	0.000972
-167.500000	167.500000	1.808577	0.000592
-167.500000	172.500000	2.249013	0.000281
-167.500000	177.500000	2.946735	0.000086

-162.500000	-177.500000	2.117184	0.000351
-162.500000	-172.500000	2.511511	0.000180
-162.500000	-167.500000	2.991555	0.000080
-162.500000	-162.500000	3.475734	0.000035
-162.500000	-157.500000	3.954262	0.000016
-162.500000	-152.500000	4.345369	0.000008
-162.500000	-147.500000	4.718616	0.000004
-162.500000	-142.500000	4.963230	0.000003
-162.500000	-137.500000	5.187509	0.000002
-162.500000	-132.500000	5.336856	0.000002
-162.500000	-127.500000	5.496114	0.000001
-162.500000	-122.500000	5.636477	0.000001
-162.500000	-117.500000	5.736357	0.000001
-162.500000	-112.500000	5.837633	0.000001
-162.500000	-107.500000	5.871168	0.000001
-162.500000	-102.500000	5.885297	0.000001
-162.500000	-97.500000	5.876975	0.000001
-162.500000	-92.500000	5.826118	0.000001
-162.500000	-87.500000	5.737958	0.000001
-162.500000	-82.500000	5.548470	0.000001
-162.500000	-77.500000	5.326916	0.000002
-162.500000	-72.500000	5.069193	0.000002
-162.500000	-67.500000	4.782396	0.000004
-162.500000	-62.500000	4.549461	0.000006
-162.500000	-57.500000	4.305568	0.000009
-162.500000	-52.500000	4.065189	0.000013
-162.500000	-47.500000	3.889950	0.000017
-162.500000	-42.500000	3.767900	0.000021
-162.500000	-37.500000	3.701041	0.000024
-162.500000	-32.500000	3.656700	0.000026
-162.500000	-27.500000	3.688458	0.000025
-162.500000	-22.500000	3.810647	0.000020
-162.500000	-17.500000	4.001381	0.000014
-162.500000	-12.500000	4.329147	0.000008
-162.500000	-7.500000	4.546823	0.000006
-162.500000	-2.500000	4.780392	0.000004
-162.500000	2.500000	4.920071	0.000003
-162.500000	7.500000	4.998400	0.000003
-162.500000	12.500000	5.050576	0.000002
-162.500000	17.500000	5.060559	0.000002
-162.500000	22.500000	4.986950	0.000003
-162.500000	27.500000	4.892729	0.000003
-162.500000	32.500000	4.719633	0.000004
-162.500000	37.500000	4.570984	0.000006
-162.500000	42.500000	4.372644	0.000008
-162.500000	47.500000	4.195748	0.000010
-162.500000	52.500000	4.021089	0.000014
-162.500000	57.500000	3.887559	0.000018
-162.500000	62.500000	3.779194	0.000021
-162.500000	67.500000	3.606845	0.000028
-162.500000	72.500000	3.489724	0.000034
-162.500000	77.500000	3.366537	0.000042
-162.500000	82.500000	3.174094	0.000059
-162.500000	87.500000	2.998700	0.000079
-162.500000	92.500000	2.800193	0.000111
-162.500000	97.500000	2.607067	0.000153
-162.500000	102.500000	2.414508	0.000212
-162.500000	107.500000	2.234445	0.000288
-162.500000	112.500000	2.032173	0.000405
-162.500000	117.500000	1.839389	0.000562
