POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
135,484.3411,1435.9592,-1060.3467,0.0,0.0,0.0,-1297.2711,-16291.7035,612.9638,11855.9186,-1836.2091,1219.5959,-723.6174,-4260.1386,-1340.2305999999999,-5600.3692
136,519.7521,1445.7049,-1091.1027,0.0,0.0,0.0,-1291.4841,-16452.5314,589.8976,11884.7099,-1729.0596,1222.2325,-722.5135,-4395.053699999999,-1229.3406,-5624.394299999999
137,526.5138,1429.737,-1075.8299,0.0,0.0,0.0,-1282.6371,-16249.7087,586.7274,11827.2672,-1858.8033,1228.8333,-731.2912,-4237.930299999998,-1361.2612,-5599.191499999997
138,507.6661,1410.5514,-1107.5279,0.0,0.0,0.0,-1281.8033,-16258.7617,618.9018,11895.5423,-1926.7983,1228.3277,-733.5907,-4215.431300000002,-1432.0612999999998,-5647.492600000002
139,510.89,1400.6777,-1076.9536,0.0,0.0,0.0,-1283.1962,-16235.8498,613.2989,11828.4264,-1891.1331,1223.2483,-733.5919,-4242.7065999999995,-1401.4767000000002,-5644.1833
140,510.6741,1402.0209,-1073.6546,0.0,0.0,0.0,-1276.2557,-16153.6343,614.0811,11842.5274,-1995.6799,1230.35,-738.3646,-4134.241100000001,-1503.6945,-5637.935600000002
141,504.2542,1450.8667,-1099.0749,0.0,0.0,0.0,-1307.2003,-16103.2029,598.9454,11807.1787,-1953.9214,1231.6966,-736.3424,-4148.233099999998,-1458.5672,-5606.800299999997
142,499.6575,1407.1934,-1075.0561,0.0,0.0,0.0,-1305.9851,-16116.7188,611.9875,11862.7359,-2054.0422,1226.5464,-728.5241,-4116.185700000002,-1556.0198999999998,-5672.205600000001
143,487.1545,1418.0635,-1072.3229,0.0,0.0,0.0,-1298.1491,-16150.3438,607.7128,11844.3808,-1966.0545,1230.539,-740.015,-4163.504199999999,-1475.5304999999998,-5639.0347
144,533.9652,1380.6027,-1093.0339,0.0,0.0,0.0,-1286.2505,-16117.231,595.5261,11774.286,-1972.9115,1229.2302,-733.0192,-4212.135399999999,-1476.7005,-5688.835899999999
145,527.0541,1436.4263,-1096.8153,0.0,0.0,0.0,-1247.9143,-16169.5998,606.1352,11811.7497,-1955.2996,1227.7891,-736.6728,-4132.964099999997,-1464.1833000000001,-5597.147399999998
146,538.8954,1425.7643,-1100.7195,0.0,0.0,0.0,-1285.3631,-16235.0715,607.8491,11895.2796,-1943.7301,1225.4785,-724.4636,-4153.3657,-1442.7152,-5596.0809
147,509.2665,1418.5794,-1113.7579,0.0,0.0,0.0,-1301.3755,-16251.2936,624.9728,11843.6644,-1861.9178,1225.3321,-732.6146,-4269.9439,-1369.2003,-5639.1442
148,503.3037,1382.6919,-1081.5497,0.0,0.0,0.0,-1281.7266,-16328.7281,607.3141,11837.1875,-1785.3913,1228.4222,-727.7771,-4361.5072,-1284.7462,-5646.2534000000005
149,490.1762,1373.8545,-1093.6248,0.0,0.0,0.0,-1271.698,-16125.7692,597.3899,11798.7572,-1973.6465,1228.6254,-745.6578,-4230.914200000001,-1490.6789,-5721.593100000001
150,481.2549,1435.8002,-1093.8734,0.0,0.0,0.0,-1293.6428,-16222.8157,599.9444,11843.4649,-1900.5697,1225.2281,-735.6009,-4249.8674999999985,-1410.9425,-5660.809999999999
151,504.242,1404.9465,-1099.3097,0.0,0.0,0.0,-1256.5635,-16207.6936,599.7956,11839.8138,-1958.6788,1229.7594,-741.5755,-4214.768900000001,-1470.4949000000001,-5685.263800000001
152,520.4422,1384.1663,-1067.3545,0.0,0.0,0.0,-1267.4193,-16204.5165,602.4807,11830.1093,-1958.3147,1237.2485,-742.795,-4202.091799999998,-1463.8611999999998,-5665.952999999999
153,511.6626,1466.7909,-1085.3879,0.0,0.0,0.0,-1328.9563,-16280.6094,603.0086,11841.8652,-1844.6873,1224.7273,-725.7365,-4271.626299999998,-1345.6965,-5617.322799999997
154,523.3667,1445.7918,-1113.9688,0.0,0.0,0.0,-1301.3036,-16105.3086,592.5099,11731.2551,-1882.7156,1226.0692,-721.9357,-4227.657499999999,-1378.5821,-5606.239599999999
155,513.1628,1503.9518,-1104.3877,0.0,0.0,0.0,-1297.6873,-16242.0587,608.2642,11890.5667,-1923.9315,1231.8526,-727.7139,-4128.188200000002,-1419.7928,-5547.981000000002
156,495.5079,1440.6515,-1100.6778,0.0,0.0,0.0,-1292.3695,-16279.3738,609.4712,11798.0255,-1845.6101,1224.7698,-726.7634,-4328.764999999999,-1347.6037000000001,-5676.368699999999
157,495.997,1454.2499,-1068.2978,0.0,0.0,0.0,-1300.3864,-16114.1873,627.9372,11843.8402,-1979.14,1232.6889,-734.2486,-4060.8471999999983,-1480.6997000000001,-5541.5468999999985
158,501.7099,1399.0371,-1089.1664,0.0,0.0,0.0,-1288.5943,-16195.5613,614.0777,11854.5581,-1957.198,1217.8099,-728.114,-4203.939200000001,-1467.5021000000002,-5671.4413
159,492.0742,1379.0779,-1093.5986,0.0,0.0,0.0,-1268.8211,-16214.2764,610.179,11851.3236,-1929.8308,1226.2912,-731.5083,-4244.041400000002,-1435.0479,-5679.0893000000015
160,525.1472,1421.3295,-1091.4163,0.0,0.0,0.0,-1289.6711,-16191.6231,612.7781,11774.3777,-1861.0236,1227.8977,-729.5609,-4239.078000000003,-1362.6868,-5601.7648000000045
161,512.0363,1397.4414,-1100.985,0.0,0.0,0.0,-1283.9448,-16223.0761,601.3276,11833.345,-1918.0507,1228.4647,-731.1333,-4263.855600000001,-1420.7193,-5684.5749
162,508.2923,1461.0839,-1120.3558,0.0,0.0,0.0,-1306.168,-16206.3775,592.4459,11790.9469,-1903.4246,1222.7191,-722.4276,-4280.1322999999975,-1403.1331,-5683.2653999999975
163,534.6396,1420.8408,-1103.7914,0.0,0.0,0.0,-1308.0755,-16165.1749,605.6226,11853.9282,-1935.9942,1226.3479,-727.8856,-4162.010599999998,-1437.5319,-5599.542499999998
164,470.1803,1448.8909,-1093.2789,0.0,0.0,0.0,-1266.5194,-16327.0941,591.3227,11765.2631,-1785.3498,1216.3498,-724.5553,-4411.235399999998,-1293.5553,-5704.790699999998
165,500.6949,1432.5649,-1111.288,0.0,0.0,0.0,-1291.3485,-16115.0839,604.6358,11816.2671,-1987.9216,1223.4184,-729.4613,-4163.557699999999,-1493.9645,-5657.5221999999985
166,500.2033,1418.4726,-1103.4582,0.0,0.0,0.0,-1272.7347,-16177.6697,612.4968,11812.2827,-1970.8988,1234.7962,-741.8953,-4210.407199999998,-1477.9978999999998,-5688.405099999998
167,512.6352,1360.0573,-1071.8667,0.0,0.0,0.0,-1302.9597,-16076.4465,608.9359,11817.0458,-1980.2373,1229.7027,-734.6974,-4152.598699999999,-1485.232,-5637.830699999999
168,567.3439,1471.3855,-1107.1876,0.0,0.0,0.0,-1280.153,-16147.8624,603.9848,11778.6285,-1949.0071,1221.3064,-735.9633,-4113.8603,-1463.6640000000002,-5577.5243
169,510.2217,1388.5882,-1087.9764,0.0,0.0,0.0,-1290.5179,-16176.363,608.3785,11804.1537,-1939.922,1216.7137,-721.6151,-4243.515199999998,-1444.8234,-5688.338599999998
170,494.3002,1406.5757,-1100.2992,0.0,0.0,0.0,-1289.0563,-16230.6416,606.6961,11830.4932,-1881.0282,1225.4785,-731.3085,-4281.931900000001,-1386.8582000000001,-5668.790100000001
171,489.7668,1388.2873,-1091.6982,0.0,0.0,0.0,-1265.63,-16074.6131,598.4838,11844.199,-2063.6938,1237.3619,-747.4081,-4111.2044000000005,-1573.7399999999998,-5684.9444
172,509.3251,1466.3604,-1099.7019,0.0,0.0,0.0,-1289.1356,-16334.1806,605.6305,11796.5443,-1794.8182,1222.5632,-730.171,-4345.157800000003,-1302.426,-5647.583800000002
173,494.8562,1366.334,-1085.8047,0.0,0.0,0.0,-1300.7998,-16159.8325,613.0528,11807.9908,-1933.3375,1225.7431,-734.0695,-4264.203200000002,-1441.6639,-5705.867100000001
174,519.1504,1430.1173,-1092.7335,0.0,0.0,0.0,-1295.9873,-16249.3836,604.4016,11837.0217,-1877.0886,1226.5889,-735.4136,-4247.413400000001,-1385.9133000000002,-5633.326700000001
175,519.1336,1425.2591,-1080.0379,0.0,0.0,0.0,-1283.2256,-16246.5935,623.8906,11840.6283,-1921.4648,1222.3553,-739.2435,-4200.945399999999,-1438.353,-5639.298399999998
176,544.0861,1390.3872,-1075.1008,0.0,0.0,0.0,-1275.2071,-16124.2263,617.2719,11830.5394,-2015.8851,1220.2054,-730.1927,-4092.249600000001,-1525.8723999999997,-5618.122
177,506.3603,1445.5487,-1099.3577,0.0,0.0,0.0,-1306.3189,-16082.3536,615.3684,11858.1568,-2065.0737,1227.515,-734.685,-4062.5960000000014,-1572.2436999999998,-5634.8397
178,505.3932,1390.7726,-1084.7675,0.0,0.0,0.0,-1283.0165,-16183.9123,589.555,11832.1689,-1965.5962,1230.5012,-728.6176,-4233.8066,-1463.7126,-5697.519200000001
179,511.8466,1463.1993,-1118.108,0.0,0.0,0.0,-1262.5316,-16240.666,620.8714,11961.7003,-2030.2352,1225.8707,-736.9641,-4063.6879999999983,-1541.3286000000003,-5605.016599999998
180,516.5413,1435.6151,-1090.0227,0.0,0.0,0.0,-1281.4805,-16267.8962,614.8285,11842.1018,-1882.6488,1226.2865,-723.4013,-4230.312699999999,-1379.7636,-5610.076299999999
181,534.5607,1404.6769,-1094.2782,0.0,0.0,0.0,-1276.012,-16150.05,596.6535,11857.2018,-1997.0114,1238.4392,-739.4723,-4127.247299999997,-1498.0445,-5625.291799999998
182,534.613,1453.0116,-1107.5081,0.0,0.0,0.0,-1267.7364,-16217.1062,593.9853,11902.4561,-1992.7654,1227.893,-733.8227,-4108.2847,-1498.6951,-5606.9798
183,565.2432,1379.2657,-1095.2726,0.0,0.0,0.0,-1310.2569,-16099.3347,603.9513,11805.646,-1987.0803,1231.2241,-739.0579,-4150.757999999998,-1494.9141000000002,-5645.672099999998
184,485.7737,1376.6071,-1088.3472,0.0,0.0,0.0,-1261.7261,-15958.6209,604.7461,11798.9706,-2162.7864,1236.9083,-746.7991,-4042.5966999999982,-1672.6771999999999,-5715.273899999998
185,514.4177,1395.8295,-1077.0351,0.0,0.0,0.0,-1283.5867,-16093.8823,617.0129,11852.3696,-2053.2556,1237.0217,-741.4955,-4074.8744000000006,-1557.7294,-5632.603800000001
186,493.5754,1404.9295,-1105.735,0.0,0.0,0.0,-1252.0052,-16274.3068,603.838,11877.1237,-1932.5302,1233.9741,-744.8683,-4252.580399999999,-1443.4243999999999,-5696.004799999999
187,494.8436,1388.5549,-1101.5438,0.0,0.0,0.0,-1276.456,-16083.0363,617.3765,11856.9102,-2077.9705,1229.4523,-740.0294,-4103.350899999998,-1588.5475999999999,-5691.8984999999975
188,535.0692,1437.9522,-1090.6568,0.0,0.0,0.0,-1262.0391,-16044.4947,611.1591,11812.9309,-2051.4712,1243.4194,-747.0039,-4000.0792,-1555.0557,-5555.1349
189,495.6092,1431.8644,-1103.8743,0.0,0.0,0.0,-1289.8215,-16090.5655,598.3912,11846.9084,-2026.8609,1228.7104,-738.3346,-4111.4881000000005,-1536.4850999999999,-5647.9732
190,508.6864,1380.3995,-1108.4165,0.0,0.0,0.0,-1279.3189,-16056.5211,601.0841,11858.1529,-2067.8266,1242.635,-747.2849,-4095.933600000002,-1572.4764999999998,-5668.410100000002
191,475.8662,1447.02,-1106.1339,0.0,0.0,0.0,-1276.607,-16144.9353,591.5323,11752.031,-1895.3318,1230.9359,-737.1621,-4261.226699999999,-1401.558,-5662.784699999998
192,539.1818,1417.2395,-1050.1483,0.0,0.0,0.0,-1323.9772,-16139.2741,609.4745,11824.8589,-1955.1464,1231.1296,-734.1086,-4122.644900000003,-1458.1254000000001,-5580.770300000002
193,520.0444,1404.1436,-1094.5124,0.0,0.0,0.0,-1290.8736,-16211.4492,598.21,11828.3245,-1910.8665,1231.5265,-740.1115,-4246.1127,-1419.4515000000001,-5665.5642
194,483.4285,1382.4498,-1076.113,0.0,0.0,0.0,-1274.9932,-16350.9879,630.6401,11920.9234,-1869.4915,1221.1315,-732.3474,-4284.652299999998,-1380.7074000000002,-5665.359699999998
195,474.3457,1429.0427,-1065.5439,0.0,0.0,0.0,-1287.6789,-16373.4422,601.0764,11814.1436,-1752.1401,1222.8042,-719.2157,-4408.056600000002,-1248.5516,-5656.6082000000015
196,532.207,1429.3316,-1103.8135,0.0,0.0,0.0,-1281.665,-16331.0738,601.1265,11799.5478,-1797.1004,1225.762,-728.8523,-4354.339399999999,-1300.1907,-5654.5301
197,532.3084,1408.3059,-1076.347,0.0,0.0,0.0,-1289.1746,-16215.6917,591.2184,11860.3138,-1916.9892,1228.3986,-733.9955,-4189.066799999999,-1422.5861,-5611.652899999998
198,490.7549,1383.4784,-1102.3102,0.0,0.0,0.0,-1298.9698,-16218.8798,615.741,11806.9405,-1881.671,1226.1259,-728.3128,-4323.245000000001,-1383.8579,-5707.102900000001
199,498.8083,1376.1926,-1051.3063,0.0,0.0,0.0,-1274.0174,-16261.5378,607.8287,11809.5656,-1868.2504,1222.0671,-725.2789,-4294.4663,-1371.4622,-5665.9285
200,483.9532,1386.7065,-1110.3052,0.0,0.0,0.0,-1293.9165,-16159.7482,606.7757,11776.3778,-1930.7891,1222.3128,-728.7151,-4310.1567,-1437.1914000000002,-5747.3481
201,504.61,1439.186,-1109.6422,0.0,0.0,0.0,-1316.4006,-16128.8966,592.0686,11811.0485,-1970.334,1219.7896,-728.6627,-4208.0262999999995,-1479.2071,-5687.233399999999
202,493.9772,1420.5612,-1087.9098,0.0,0.0,0.0,-1312.783,-16248.0068,609.7907,11813.4984,-1815.0903,1224.5902,-725.4666,-4310.872099999999,-1315.9667,-5626.838799999998
203,543.9941,1457.015,-1103.4547,0.0,0.0,0.0,-1293.9691,-16103.3921,598.6524,11790.4808,-1945.2375,1222.9365,-729.7986,-4110.6736,-1452.0996,-5562.7732000000005
204,491.6915,1428.8713,-1076.0746,0.0,0.0,0.0,-1269.0222,-16168.7385,609.1283,11826.0474,-1967.4361,1227.6615,-734.9614,-4158.096799999999,-1474.7359999999999,-5632.832799999999
205,510.6135,1397.5358,-1073.52,0.0,0.0,0.0,-1279.0802,-16153.2568,616.5347,11836.3454,-1968.8546,1229.7641,-739.5275,-4144.827599999999,-1478.618,-5623.445599999998
206,500.2961,1417.526,-1083.2517,0.0,0.0,0.0,-1263.0701,-16142.3349,591.3438,11773.0505,-1960.236,1228.8569,-737.1092,-4206.440299999998,-1468.4883,-5674.928599999998
207,522.336,1392.2229,-1112.0181,0.0,0.0,0.0,-1260.0884,-16310.6214,595.1676,11866.0994,-1876.0689,1225.6014,-734.4975,-4306.902000000002,-1384.965,-5691.867000000002
208,490.4269,1482.0936,-1090.2853,0.0,0.0,0.0,-1255.2021,-16427.4586,618.3022,11854.439,-1754.7149,1224.3587,-734.4246,-4327.684300000001,-1264.7808,-5592.465100000001
209,502.8923,1445.9588,-1110.3612,0.0,0.0,0.0,-1293.7709,-16148.9665,609.1539,11833.1523,-1971.2666,1227.6568,-731.5367,-4161.941300000002,-1475.1464999999998,-5637.087800000002
210,507.5082,1428.0895,-1079.351,0.0,0.0,0.0,-1281.0817,-16094.6638,613.9548,11793.2795,-1996.2952,1224.6942,-730.0135,-4112.264500000001,-1501.6145000000001,-5613.879000000002
211,525.819,1416.1777,-1076.3922,0.0,0.0,0.0,-1289.7996,-16096.3372,617.8972,11805.6883,-1995.3521,1230.3217,-744.0602,-4096.9468,-1509.0906,-5606.037399999999
212,481.9329,1404.9014,-1077.3012,0.0,0.0,0.0,-1266.18,-16079.2254,616.0919,11895.6644,-2094.3349,1242.4035,-754.4179,-4024.116,-1606.3492999999999,-5630.4653
213,560.0559,1437.0947,-1077.2919,0.0,0.0,0.0,-1263.2524,-16140.169,591.585,11834.669,-2021.1195,1225.7526,-731.4834,-4057.3086999999996,-1526.8503,-5584.159
214,562.1881,1426.0835,-1068.9932,0.0,0.0,0.0,-1262.282,-16278.4855,603.3311,11812.2896,-1903.2698,1227.6001,-736.1924,-4205.868399999999,-1411.8620999999998,-5617.7305
215,517.2125,1451.4897,-1076.2422,0.0,0.0,0.0,-1269.3062,-16283.8392,604.1161,11826.3721,-1858.9381,1217.9516,-726.4038,-4230.197199999999,-1367.3903,-5597.587499999999
216,483.8785,1442.446,-1116.0704,0.0,0.0,0.0,-1285.2153,-16234.2353,612.314,11880.8152,-1956.9022,1226.0597,-736.3813,-4216.067300000002,-1467.2238,-5683.291100000003
217,527.1778,1437.5826,-1120.4026,0.0,0.0,0.0,-1265.5878,-16223.6575,588.716,11846.0836,-1945.3311,1239.4315,-744.1178,-4210.0879,-1450.0174000000002,-5660.105300000001
218,508.7302,1461.1221,-1087.2571,0.0,0.0,0.0,-1278.6126,-16216.9699,615.428,11765.4876,-1857.4399,1221.7269,-729.9816,-4232.0717,-1365.6946000000003,-5597.766300000001
219,511.7206,1407.5429,-1081.9927,0.0,0.0,0.0,-1288.7181,-16206.0403,611.5255,11845.9438,-1932.3466,1227.0378,-739.4396,-4200.018300000002,-1444.7484,-5644.766700000001
220,510.3196,1420.8794,-1095.4454,0.0,0.0,0.0,-1261.2756,-16224.4455,607.9173,11849.7738,-1945.7562,1223.1491,-732.2909,-4192.276399999999,-1454.898,-5647.174399999998
221,505.7863,1397.8738,-1080.2686,0.0,0.0,0.0,-1292.6479,-16133.0092,604.8887,11817.7816,-1962.5024,1220.4464,-725.0514,-4179.595299999999,-1467.1073999999999,-5646.7027
222,499.6123,1436.0934,-1075.4548,0.0,0.0,0.0,-1268.0759,-16126.0044,613.1685,11798.3285,-2012.0602,1226.2204,-735.1254,-4122.332399999999,-1520.9652,-5643.297599999999
223,472.9994,1502.0863,-1089.8552,0.0,0.0,0.0,-1286.5981,-16121.1411,601.1053,11724.5957,-1912.0675,1231.5454,-739.7869,-4196.807700000003,-1420.3090000000002,-5617.116700000003
224,524.8771,1448.1549,-1114.1915,0.0,0.0,0.0,-1299.0252,-16173.4103,605.272,11779.2371,-1942.5155,1227.7702,-733.2273,-4229.0859,-1447.9726,-5677.058499999999
225,510.267,1439.0151,-1110.2634,0.0,0.0,0.0,-1305.5962,-16247.2927,593.4206,11842.6151,-1892.3454,1231.0966,-739.0734,-4277.834500000001,-1400.3221999999998,-5678.156700000001
226,513.2949,1416.2068,-1109.2019,0.0,0.0,0.0,-1219.7927,-16399.5978,606.6033,11858.421,-1825.5308,1230.2177,-741.6729,-4334.0664,-1336.986,-5671.0524000000005
227,518.4468,1447.7895,-1113.7158,0.0,0.0,0.0,-1281.6377,-16223.7505,602.2121,11827.2641,-1886.1395,1226.7118,-733.9681,-4223.391499999998,-1393.3958,-5616.787299999998
228,520.2229,1371.6131,-1111.8599,0.0,0.0,0.0,-1273.8637,-16171.4271,620.7437,11823.1248,-1970.7412,1225.5778,-737.5076,-4221.446200000004,-1482.6709999999998,-5704.117200000004
229,517.29,1396.5707,-1114.0012,0.0,0.0,0.0,-1289.7365,-16161.7224,615.2081,11825.781,-1937.5909,1229.4523,-740.5404,-4210.6102999999985,-1448.679,-5659.289299999999
230,510.7685,1444.4651,-1106.2768,0.0,0.0,0.0,-1266.0726,-16183.7597,624.6867,11847.5689,-1959.9532,1234.1347,-743.6262,-4128.6199000000015,-1469.4447,-5598.064600000001
231,514.1534,1441.8649,-1105.5669,0.0,0.0,0.0,-1270.0262,-16194.3166,606.8314,11827.3059,-1921.6167,1224.8029,-736.0296,-4179.754100000002,-1432.8434000000002,-5612.597500000003
232,508.7545,1440.3577,-1100.8378,0.0,0.0,0.0,-1291.0131,-16207.5405,608.9484,11877.6459,-1921.7405,1237.721,-742.4835,-4163.684899999998,-1426.5030000000002,-5590.187899999999
233,499.2393,1468.9255,-1090.7544,0.0,0.0,0.0,-1250.5592,-16211.5406,602.5348,11782.9469,-1877.7083,1231.1438,-744.251,-4199.207699999999,-1390.8155,-5590.0232
234,517.8635,1405.8071,-1085.2672,0.0,0.0,0.0,-1278.2624,-16176.6105,619.5708,11817.9045,-1949.4451,1225.1194,-732.1619,-4178.994199999999,-1456.4876,-5635.481799999999
235,503.7071,1358.0996,-1069.858,0.0,0.0,0.0,-1275.5638,-16184.7272,622.0392,11833.0639,-1963.2653,1225.3793,-730.1066,-4213.239200000002,-1467.9926,-5681.231800000002
236,505.8932,1376.2591,-1113.4308,0.0,0.0,0.0,-1297.9961,-16223.7089,606.4283,11832.4379,-1888.124,1222.6294,-730.3641,-4314.117299999998,-1395.8587,-5709.975999999998
237,498.6428,1445.7707,-1087.5686,0.0,0.0,0.0,-1307.6012,-16132.7055,602.1562,11831.7149,-1963.6601,1230.487,-741.3731,-4149.590700000001,-1474.5462,-5624.1369
238,504.2,1381.4478,-1073.2784,0.0,0.0,0.0,-1297.0627,-16252.1803,606.6051,11846.5527,-1870.5806,1210.0892,-720.7752,-4283.715799999998,-1381.2666000000002,-5664.982399999999
239,465.7921,1382.6367,-1052.5822,0.0,0.0,0.0,-1276.6241,-16125.7247,618.4749,11855.5901,-2085.5611,1224.7556,-733.574,-4132.4372,-1594.3795,-5726.8167
240,511.6717,1416.181,-1086.3086,0.0,0.0,0.0,-1280.9615,-16159.1802,605.1541,11833.8891,-1982.8623,1225.0155,-726.3117,-4159.554400000001,-1484.1585,-5643.7129
241,509.5937,1369.6057,-1109.7777,0.0,0.0,0.0,-1281.568,-16282.9805,636.7531,11834.1359,-1846.9603,1227.8599,-735.3778,-4324.237799999999,-1354.4782,-5678.7159999999985
242,501.6321,1394.9809,-1086.0333,0.0,0.0,0.0,-1286.8105,-16282.86,611.3993,11858.4298,-1875.4668,1223.5035,-733.6306,-4289.261700000001,-1385.5938999999998,-5674.855600000001
243,513.3096,1341.539,-1109.6523,0.0,0.0,0.0,-1297.2128,-16251.0617,616.6604,11881.0944,-1868.0926,1215.6836,-726.8295,-4305.323399999999,-1379.2385,-5684.561899999999
244,505.2126,1360.4378,-1098.911,0.0,0.0,0.0,-1296.3089,-16325.6525,601.0549,11880.4463,-1838.1965,1223.6783,-729.1418,-4373.720800000003,-1343.6599999999999,-5717.380800000004
245,505.0779,1444.465,-1079.3214,0.0,0.0,0.0,-1281.1559,-16118.2946,600.1633,11762.8418,-1922.7647,1227.5717,-740.1311,-4166.223899999999,-1435.3240999999998,-5601.547999999998
246,514.0589,1404.4475,-1104.4167,0.0,0.0,0.0,-1298.1001,-16178.9895,602.2319,11800.8173,-1892.046,1227.0,-729.4624,-4259.950699999998,-1394.5084000000002,-5654.459099999998
247,509.2606,1375.2731,-1135.2823,0.0,0.0,0.0,-1293.775,-16116.2875,601.6797,11873.1441,-2012.4198,1230.78,-731.8933,-4185.987299999999,-1513.5330999999999,-5699.5203999999985
248,525.9573,1388.4071,-1103.0319,0.0,0.0,0.0,-1280.539,-16121.6966,631.6829,11834.1638,-2003.8305,1228.7151,-742.7699,-4125.0563999999995,-1517.8853000000001,-5642.9417
249,502.5782,1455.7088,-1089.9614,0.0,0.0,0.0,-1311.8797,-16137.6798,606.5236,11833.8564,-1969.5637,1224.6753,-732.8931,-4140.853899999998,-1477.7814999999998,-5618.635399999998
250,520.9902,1414.6372,-1123.7182,0.0,0.0,0.0,-1291.3422,-16147.5661,605.1674,11834.5611,-1922.0146,1229.9295,-737.4983,-4187.2706,-1429.5834,-5616.854
251,505.5922,1426.4435,-1090.1923,0.0,0.0,0.0,-1308.4217,-16175.9922,613.8344,11814.6752,-1917.6919,1219.9928,-731.2027,-4214.060900000002,-1428.9018,-5642.962700000002
252,516.4492,1416.288,-1081.2333,0.0,0.0,0.0,-1311.254,-16121.1236,600.5508,11783.3782,-1937.6929,1226.9953,-740.0549,-4196.9447,-1450.7525,-5647.6972
253,506.266,1382.0199,-1082.5986,0.0,0.0,0.0,-1296.3433,-16091.5761,612.5356,11774.0026,-1984.6173,1231.5832,-743.4887,-4195.693900000002,-1496.5227999999997,-5692.216700000002
254,539.4672,1405.7907,-1099.8794,0.0,0.0,0.0,-1277.872,-16206.9168,605.397,11862.3042,-1958.3074,1236.4831,-749.3341,-4171.709099999998,-1471.1584,-5642.8674999999985
255,534.751,1380.7265,-1086.2853,0.0,0.0,0.0,-1283.861,-16216.5513,602.4665,11824.6153,-1919.6224,1231.158,-739.1316,-4244.138299999999,-1427.596,-5671.734299999999
256,511.3991,1358.4758,-1130.0378,0.0,0.0,0.0,-1266.8227,-16229.7416,630.3533,11828.1135,-1898.1889,1230.402,-736.677,-4298.260400000001,-1404.4639000000002,-5702.724300000001
257,502.7321,1431.0576,-1103.8816,0.0,0.0,0.0,-1277.895,-16127.3087,607.7095,11803.7331,-1960.5705,1241.5057,-748.1402,-4163.852999999997,-1467.2050000000002,-5631.057999999997
258,519.5884,1387.5984,-1080.8168,0.0,0.0,0.0,-1256.9548,-16150.7659,610.7369,11808.1159,-1963.9795,1220.9756,-730.6924,-4162.4978999999985,-1473.6963,-5636.194199999998
259,508.3561,1429.7982,-1088.2003,0.0,0.0,0.0,-1289.8887,-16011.5573,594.1977,11768.2326,-2055.1985,1230.2602,-743.8447,-4089.061700000002,-1568.783,-5657.844700000002
260,509.2277,1448.8684,-1118.7583,0.0,0.0,0.0,-1273.8784,-16267.5995,608.9005,11855.7113,-1907.433,1236.9839,-746.4536,-4237.5283,-1416.9027,-5654.431
261,507.1244,1442.7793,-1094.6159,0.0,0.0,0.0,-1246.9832,-16179.7524,604.2637,11818.4807,-2005.6715,1234.9049,-745.9338,-4148.7033999999985,-1516.7004,-5665.403799999999
262,482.2293,1421.7569,-1069.9997,0.0,0.0,0.0,-1275.6085,-16104.2722,619.9238,11841.9916,-2044.479,1235.3018,-745.4894,-4083.978799999999,-1554.6666,-5638.645399999999
263,521.7906,1374.2636,-1088.01,0.0,0.0,0.0,-1259.4293,-16183.6898,591.0342,11839.8855,-1964.3312,1247.171,-758.531,-4204.155199999999,-1475.6912,-5679.846399999999
264,517.6678,1434.1889,-1084.5434,0.0,0.0,0.0,-1253.2074,-16117.2875,603.7129,11841.9202,-2059.242,1239.233,-753.1879,-4057.548499999999,-1573.1969000000004,-5630.745399999999
265,479.266,1416.3631,-1091.793,0.0,0.0,0.0,-1275.2298,-16001.6926,608.5992,11783.488,-2115.6295,1234.1395,-748.5466,-4080.999099999999,-1630.0366,-5711.0356999999985
266,503.5404,1395.8301,-1106.6298,0.0,0.0,0.0,-1266.7092,-16142.8242,594.7933,11826.7959,-1983.3735,1233.7331,-745.1377,-4195.2035,-1494.7781,-5689.9816
267,502.4005,1484.9454,-1104.469,0.0,0.0,0.0,-1270.7264,-16167.9341,602.8249,11858.8471,-1958.8258,1228.4128,-739.034,-4094.1115999999984,-1469.4470000000001,-5563.5585999999985
268,516.2873,1405.6072,-1082.6863,0.0,0.0,0.0,-1283.6246,-16180.6317,604.7728,11842.6539,-1966.8681,1231.2052,-741.0864,-4177.6214,-1476.7493,-5654.3706999999995
269,505.3893,1467.2935,-1094.7511,0.0,0.0,0.0,-1271.4652,-16082.3628,627.8007,11863.7031,-2045.8125,1233.2748,-740.8469,-3984.3925,-1553.3846,-5537.777099999999
270,510.0219,1454.0223,-1084.2332,0.0,0.0,0.0,-1289.519,-16128.0221,600.3806,11789.0186,-1955.6535,1230.4162,-739.6939,-4148.330900000001,-1464.9312,-5613.262100000002
271,502.7852,1415.814,-1092.7678,0.0,0.0,0.0,-1316.7262,-16228.5604,622.5585,11843.8434,-1887.0068,1230.0854,-732.5418,-4253.053300000001,-1389.4632000000001,-5642.5165000000015
272,510.0997,1400.1136,-1110.6662,0.0,0.0,0.0,-1295.3433,-16234.5183,592.4822,11799.9834,-1832.5552,1227.43,-735.3047,-4337.848900000001,-1340.4299,-5678.2788
