POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
47,523.9437,1430.4563,-1107.2861,0.0,0.0,0.0,-1285.8384,-16102.7346,622.5215,11815.0113,-1988.0294,40.2101,0.0,-4103.926299999999,-1947.8192999999999,-6051.745599999998
48,465.2892,1457.3747,-1103.2628,0.0,0.0,0.0,-1292.2307,-16003.6209,605.2194,11736.5651,-2002.5724,39.8933,0.0,-4134.665999999999,-1962.6791,-6097.3451
49,492.4735,1421.9885,-1124.4021,0.0,0.0,0.0,-1276.267,-16208.0826,609.155,11839.3658,-1908.8467,40.1024,0.0,-4245.768900000001,-1868.7443,-6114.513200000001
50,506.139,1455.7227,-1101.7057,0.0,0.0,0.0,-1260.0742,-16249.9426,599.8217,11824.1357,-1885.2034,40.7264,0.0,-4225.903400000001,-1844.477,-6070.380400000002
51,517.1499,1410.4449,-1097.4292,0.0,0.0,0.0,-1275.4088,-15981.3982,593.9358,11738.0302,-2051.4992,40.9272,0.0,-4094.675400000002,-2010.5720000000001,-6105.247400000002
52,532.5567,1431.9951,-1097.9775,0.0,0.0,0.0,-1288.4443,-16050.6292,601.5601,11758.3405,-1985.1253,40.4548,0.0,-4112.5985999999975,-1944.6705,-6057.269099999997
53,490.9574,1429.2814,-1067.2489,0.0,0.0,0.0,-1267.316,-16222.5382,624.4265,11811.9998,-1903.3049,39.6583,0.0,-4200.438000000002,-1863.6466,-6064.084600000002
54,517.893,1425.6259,-1081.5817,0.0,0.0,0.0,-1275.7838,-16096.5064,630.4275,11779.4596,-1963.1224,40.1206,0.0,-4100.465899999999,-1923.0018,-6023.467699999999
55,526.3121,1380.398,-1083.5435,0.0,0.0,0.0,-1281.9292,-16197.1485,603.419,11809.814,-1868.0948,40.3437,0.0,-4242.678100000001,-1827.7511000000002,-6070.4292000000005
56,484.958,1472.0186,-1084.43,0.0,0.0,0.0,-1273.6289,-15972.2521,620.0145,11777.8428,-2055.2179,40.7654,0.0,-3975.4771,-2014.4525,-5989.9295999999995
57,513.541,1455.6635,-1108.0775,0.0,0.0,0.0,-1291.8363,-16163.4202,599.9081,11696.1436,-1798.2104,39.4815,0.0,-4298.077799999999,-1758.7288999999998,-6056.806699999999
58,524.9025,1419.704,-1124.3538,0.0,0.0,0.0,-1281.187,-16084.853,599.2777,11719.153,-1893.8998,40.249,0.0,-4227.356599999999,-1853.6508,-6081.0073999999995
59,518.84,1345.3347,-1121.9558,0.0,0.0,0.0,-1297.9192,-16077.5683,608.0051,11834.5726,-1997.2986,40.2082,0.0,-4190.6909,-1957.0904,-6147.7813
60,516.7562,1435.878,-1077.6779,0.0,0.0,0.0,-1266.8012,-16049.1209,615.3048,11792.5097,-2015.1264,41.0421,0.0,-4033.1512999999977,-1974.0843000000002,-6007.235599999998
61,493.2526,1423.83,-1122.2843,0.0,0.0,0.0,-1280.0678,-16025.7341,602.9293,11789.4393,-2075.1271,40.5441,0.0,-4118.635,-2034.583,-6153.218
62,502.0225,1399.7904,-1077.7309,0.0,0.0,0.0,-1295.4014,-16115.8668,626.4072,11779.6333,-1938.2389,40.495,0.0,-4181.145700000001,-1897.7439000000002,-6078.889600000001
63,488.9542,1425.3865,-1105.0125,0.0,0.0,0.0,-1296.7444,-16066.1739,612.7845,11753.9127,-1951.2085,40.1617,0.0,-4186.892900000001,-1911.0467999999998,-6097.939700000001
64,535.0852,1416.4176,-1090.4906,0.0,0.0,0.0,-1288.3178,-16107.4619,617.951,11749.953,-1916.8184,40.3393,0.0,-4166.863500000001,-1876.4791,-6043.342600000002
