POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
130,510.7657,1415.3437,-1123.7873,0.0,0.0,0.0,-1254.8379,-16047.7386,618.2883,11768.7978,-2023.535,40.1089,0.0,-4113.168300000001,-1983.4261000000001,-6096.594400000001
131,535.0242,1424.0832,-1078.1467,0.0,0.0,0.0,-1278.8049,-16111.3146,620.2717,11744.9788,-1924.6054,39.0339,0.0,-4143.908300000001,-1885.5715,-6029.479800000001
132,523.2404,1419.1594,-1085.6843,0.0,0.0,0.0,-1288.0624,-15972.3207,608.1195,11757.9383,-2027.6493,40.2812,0.0,-4037.6098,-1987.3681000000001,-6024.9779
133,481.193,1450.254,-1102.2305,0.0,0.0,0.0,-1277.3715,-16116.2348,589.6717,11777.1817,-1966.8154,40.0351,0.0,-4197.536400000001,-1926.7803,-6124.3167
134,499.4685,1400.9133,-1086.6049,0.0,0.0,0.0,-1298.4697,-16125.274,605.9626,11836.533,-1972.7362,40.0064,0.0,-4167.471199999998,-1932.7298,-6100.200999999998
135,511.4585,1396.5682,-1104.5135,0.0,0.0,0.0,-1248.1186,-16222.5337,630.0986,11884.3148,-1947.2862,41.0211,0.0,-4152.725700000001,-1906.2651,-6058.990800000001
136,540.1774,1449.7589,-1099.8722,0.0,0.0,0.0,-1278.2703,-16042.3439,608.2853,11809.1738,-2047.0116,40.5907,0.0,-4013.0910000000003,-2006.4209,-6019.5119
137,525.4525,1434.95,-1102.4887,0.0,0.0,0.0,-1259.4065,-16012.9913,592.7564,11800.7565,-2059.3088,40.9187,0.0,-4020.9711000000007,-2018.3900999999998,-6039.3612
138,499.201,1390.9881,-1078.389,0.0,0.0,0.0,-1286.3576,-16131.2959,615.8847,11793.8752,-1948.7874,40.5395,0.0,-4196.093499999999,-1908.2478999999998,-6104.341399999999
139,496.7606,1427.8569,-1064.5151,0.0,0.0,0.0,-1285.7398,-16195.6987,613.4108,11785.5324,-1862.6145,39.7698,0.0,-4222.392900000001,-1822.8446999999999,-6045.2376
140,512.411,1423.8992,-1114.8194,0.0,0.0,0.0,-1271.1657,-16043.9405,608.9387,11805.8873,-1984.6863,40.8573,0.0,-4078.7894000000015,-1943.8290000000002,-6022.618400000002
141,515.7208,1454.5498,-1085.8021,0.0,0.0,0.0,-1301.1497,-16158.8227,601.177,11775.5722,-1912.101,40.7546,0.0,-4198.7546999999995,-1871.3464000000001,-6070.1011
142,480.0291,1487.5873,-1104.6736,0.0,0.0,0.0,-1314.4648,-16012.5478,594.4666,11698.4869,-1961.5155,41.4099,0.0,-4171.1163000000015,-1920.1055999999999,-6091.221900000001
143,485.6524,1418.7189,-1085.7451,0.0,0.0,0.0,-1274.9882,-16185.9904,605.6874,11854.7049,-1947.8323,41.0052,0.0,-4181.960099999998,-1906.8271,-6088.787199999999
144,555.4165,1461.3046,-1122.4543,0.0,0.0,0.0,-1239.9416,-16246.7901,597.6446,11707.2129,-1829.3551,40.2947,0.0,-4287.607399999999,-1789.0604,-6076.667799999998
145,533.4399,1428.5418,-1098.8686,0.0,0.0,0.0,-1300.3463,-15983.0542,610.7564,11771.4354,-2021.2611,40.4654,0.0,-4038.0956000000006,-1980.7957,-6018.8913
146,508.9531,1448.5477,-1107.9625,0.0,0.0,0.0,-1262.526,-16214.7964,607.6562,11777.8865,-1860.7194,40.7676,0.0,-4242.241400000001,-1819.9518,-6062.193200000001
147,503.6184,1454.7705,-1069.8263,0.0,0.0,0.0,-1262.9868,-16246.8833,607.2489,11798.7611,-1846.6828,40.949,0.0,-4215.297499999999,-1805.7338,-6021.0313
148,524.3021,1372.4934,-1088.5853,0.0,0.0,0.0,-1265.9699,-16142.4885,599.8444,11802.556,-1942.3844,40.8167,0.0,-4197.847799999998,-1901.5676999999998,-6099.415499999997
149,512.0349,1427.5013,-1083.1641,0.0,0.0,0.0,-1308.5407,-16113.0781,600.5324,11798.7039,-1975.5928,40.6796,0.0,-4166.010399999999,-1934.9132,-6100.923599999999
150,536.9143,1410.1992,-1098.6507,0.0,0.0,0.0,-1285.6626,-16063.0372,626.2013,11793.5129,-1995.9459,41.0087,0.0,-4080.5228000000006,-1954.9371999999998,-6035.46
151,504.9334,1459.7906,-1107.9506,0.0,0.0,0.0,-1271.3857,-16106.9718,622.6942,11786.9566,-1959.0708,40.7383,0.0,-4111.933300000001,-1918.3325,-6030.2658
152,509.6449,1407.3205,-1098.3944,0.0,0.0,0.0,-1289.5525,-16115.161,602.0398,11807.971,-1957.0505,39.9778,0.0,-4176.131700000002,-1917.0727000000002,-6093.204400000002
153,488.0096,1391.2743,-1109.47,0.0,0.0,0.0,-1275.4455,-16122.6591,617.3601,11745.9649,-1911.0042,40.6578,0.0,-4264.965700000001,-1870.3464000000001,-6135.312100000001
154,508.5765,1428.8935,-1098.6943,0.0,0.0,0.0,-1291.2481,-16060.0356,621.312,11779.1009,-1980.0807,39.6243,0.0,-4112.095099999999,-1940.4564,-6052.551499999999
155,498.7628,1421.2593,-1104.7806,0.0,0.0,0.0,-1286.7717,-16228.2702,632.6887,11789.1911,-1841.5605,40.1809,0.0,-4277.9205999999995,-1801.3796,-6079.300199999999
156,507.276,1385.7163,-1128.3592,0.0,0.0,0.0,-1271.1584,-16179.0989,618.6976,11774.0814,-1872.3434,39.7073,0.0,-4292.845200000003,-1832.6361,-6125.481300000003
157,484.8962,1424.513,-1075.6814,0.0,0.0,0.0,-1280.1996,-16016.6574,610.6132,11781.3753,-2060.5416,40.5026,0.0,-4071.1407,-2020.039,-6091.179700000001
158,485.6703,1448.5449,-1116.7369,0.0,0.0,0.0,-1263.6551,-16095.0882,604.7033,11756.3548,-1972.7569,40.3967,0.0,-4180.206900000001,-1932.3602,-6112.567100000001
159,504.782,1423.4123,-1119.2874,0.0,0.0,0.0,-1261.1005,-16067.0094,614.6583,11804.5924,-2040.4324,40.2769,0.0,-4099.952300000003,-2000.1554999999998,-6100.1078000000025
160,486.1693,1440.974,-1062.151,0.0,0.0,0.0,-1286.3432,-16090.4312,612.3216,11773.055,-1968.1024,41.1906,0.0,-4126.405500000001,-1926.9118,-6053.317300000001
161,512.1888,1414.4722,-1074.5039,0.0,0.0,0.0,-1272.5267,-16256.448,609.313,11812.5979,-1851.8187,40.6345,0.0,-4254.906699999998,-1811.1842000000001,-6066.090899999997
162,506.3504,1475.1192,-1066.5209,0.0,0.0,0.0,-1273.6588,-16078.6308,609.6213,11731.4337,-1942.3812,39.4922,0.0,-4096.285899999999,-1902.8890000000001,-5999.174899999999
163,496.5583,1432.2461,-1078.379,0.0,0.0,0.0,-1251.5326,-16064.6257,607.1414,11775.5618,-1991.3185,41.3666,0.0,-4083.029699999999,-1949.9519,-6032.981599999999
164,495.1825,1436.2371,-1106.8693,0.0,0.0,0.0,-1279.8267,-16028.4297,610.4128,11775.8474,-2020.4914,39.9608,0.0,-4097.445899999999,-1980.5306,-6077.976499999999
165,531.138,1451.1648,-1077.298,0.0,0.0,0.0,-1274.2127,-15972.1728,616.3171,11719.2286,-2041.5408,40.4669,0.0,-4005.834999999999,-2001.0739,-6006.9088999999985
166,482.4753,1479.7744,-1105.3522,0.0,0.0,0.0,-1268.0494,-16144.9889,587.7926,11776.048,-1963.2957,41.1675,0.0,-4192.3002,-1922.1281999999999,-6114.4284
167,528.785,1454.0186,-1127.3929,0.0,0.0,0.0,-1263.4486,-15998.8974,587.1205,11731.5722,-2026.777,40.9227,0.0,-4088.2425999999996,-1985.8543,-6074.0969
168,543.0984,1462.0739,-1074.3277,0.0,0.0,0.0,-1279.2257,-15911.6935,607.4324,11714.7221,-2093.0142,41.3022,0.0,-3937.9200999999994,-2051.712,-5989.632099999999
169,522.6193,1398.2228,-1090.6532,0.0,0.0,0.0,-1279.9142,-16016.8165,611.2692,11743.8763,-1976.4535,40.9444,0.0,-4111.3962999999985,-1935.5091,-6046.905399999998
170,489.3147,1361.7315,-1097.0858,0.0,0.0,0.0,-1256.081,-16025.4273,620.4936,11745.9239,-1995.1923,41.0705,0.0,-4161.130399999998,-1954.1218,-6115.252199999998
171,524.9601,1389.8432,-1106.9399,0.0,0.0,0.0,-1296.1773,-16002.4048,607.2371,11723.7395,-1963.0197,41.7601,0.0,-4159.742100000001,-1921.2596,-6081.001700000001
172,488.363,1408.3272,-1101.3397,0.0,0.0,0.0,-1278.923,-16128.1226,611.3785,11770.8497,-1907.775,41.2216,0.0,-4229.466899999999,-1866.5534,-6096.020299999999
173,485.6751,1445.013,-1094.9091,0.0,0.0,0.0,-1253.169,-16263.295,632.7371,11815.1192,-1854.6292,41.0106,0.0,-4232.828700000002,-1813.6186,-6046.4473000000025
174,534.0912,1496.6579,-1111.7982,0.0,0.0,0.0,-1291.6267,-16206.0601,612.0513,11783.2696,-1865.7033,40.6585,0.0,-4183.415000000001,-1825.0448,-6008.459800000001
175,482.5435,1372.6267,-1091.0383,0.0,0.0,0.0,-1285.302,-16269.2717,634.9119,11808.9323,-1823.1937,40.0491,0.0,-4346.597600000001,-1783.1446,-6129.742200000001
176,502.2844,1401.2401,-1091.4456,0.0,0.0,0.0,-1300.9438,-16192.1158,606.2958,11826.6142,-1909.4166,40.4477,0.0,-4248.0707,-1868.9689,-6117.039600000001
177,505.7188,1399.8251,-1093.1832,0.0,0.0,0.0,-1271.2697,-16101.987,597.0833,11697.0441,-1886.7795,41.4861,0.0,-4266.768600000001,-1845.2934,-6112.062000000002
178,501.0594,1439.7666,-1099.9174,0.0,0.0,0.0,-1293.3323,-16097.6031,602.8493,11808.9148,-1960.3311,41.1993,0.0,-4138.262699999999,-1919.1318,-6057.394499999999
179,532.0419,1439.9647,-1105.4342,0.0,0.0,0.0,-1283.2865,-16131.3692,595.3116,11782.678,-1883.0389,41.036,0.0,-4170.093699999998,-1842.0029,-6012.096599999997
180,525.7377,1470.8051,-1128.7539,0.0,0.0,0.0,-1254.1478,-16190.1793,585.4912,11719.2876,-1856.491,40.2868,0.0,-4271.759399999999,-1816.2042,-6087.963599999999
181,519.7658,1457.2907,-1107.1631,0.0,0.0,0.0,-1290.6381,-16095.0646,592.6321,11733.7465,-1908.9006,40.7282,0.0,-4189.430700000001,-1868.1724,-6057.603100000001
182,523.125,1399.9103,-1119.4589,0.0,0.0,0.0,-1282.1873,-16006.908,616.422,11782.8923,-2033.6814,40.8532,0.0,-4086.204599999999,-1992.8282,-6079.032799999999
183,519.2115,1397.2833,-1108.2492,0.0,0.0,0.0,-1277.8035,-16226.3743,606.2622,11787.8089,-1872.5431,41.1853,0.0,-4301.8611,-1831.3578,-6133.2189
184,486.0924,1477.0025,-1111.1525,0.0,0.0,0.0,-1307.6336,-16067.7855,573.7493,11657.2147,-1856.5552,39.7149,0.0,-4292.512699999999,-1816.8403,-6109.352999999999
185,497.5646,1406.1033,-1111.7708,0.0,0.0,0.0,-1272.8031,-16165.2752,622.9149,11819.1415,-1909.3941,39.5197,0.0,-4204.1248,-1869.8744,-6073.999199999999
186,503.3581,1418.1522,-1097.3727,0.0,0.0,0.0,-1269.0415,-16070.5244,598.7414,11788.0451,-2014.5733,40.6779,0.0,-4128.641799999999,-1973.8954,-6102.5372
187,520.4206,1428.5577,-1098.5003,0.0,0.0,0.0,-1313.2871,-16208.8154,617.886,11768.8728,-1837.9706,40.0688,0.0,-4284.8656999999985,-1797.9018,-6082.767499999999
188,475.528,1492.4699,-1102.063,0.0,0.0,0.0,-1244.9416,-16194.6596,603.0521,11757.3182,-1924.4032,40.4925,0.0,-4213.296,-1883.9107,-6097.2067
189,507.3143,1472.8901,-1071.4322,0.0,0.0,0.0,-1239.9684,-15978.9417,608.9687,11749.7715,-2075.3085,41.8944,0.0,-3951.3976999999995,-2033.4141000000002,-5984.8117999999995
190,533.9863,1437.257,-1091.9554,0.0,0.0,0.0,-1278.5237,-16092.635,609.591,11776.0722,-1962.9509,41.8537,0.0,-4106.2076,-1921.0972000000002,-6027.3048
191,463.0974,1385.0218,-1077.0559,0.0,0.0,0.0,-1287.432,-16169.73,604.8647,11817.9727,-1948.7164,40.7604,0.0,-4263.261299999998,-1907.9560000000001,-6171.217299999998
192,525.8902,1421.5527,-1127.2662,0.0,0.0,0.0,-1248.0191,-16185.0653,603.1407,11821.1254,-1922.0486,40.9876,0.0,-4188.641599999999,-1881.0610000000001,-6069.702599999999
193,513.5934,1414.0381,-1084.0353,0.0,0.0,0.0,-1315.5429,-16043.5503,585.6129,11708.7679,-1951.5599,40.0178,0.0,-4221.116199999999,-1911.5421,-6132.658299999999
194,466.0118,1437.564,-1096.4785,0.0,0.0,0.0,-1296.3511,-16131.7804,615.3358,11787.6657,-1936.4979,40.5816,0.0,-4218.032699999998,-1895.9163,-6113.948999999998
195,502.7071,1438.6071,-1104.6334,0.0,0.0,0.0,-1259.0358,-16201.7712,624.5555,11798.7371,-1933.1797,40.4038,0.0,-4200.833599999998,-1892.7758999999999,-6093.609499999998
196,541.7575,1425.7219,-1102.3706,0.0,0.0,0.0,-1266.1635,-16006.2686,604.6879,11749.7416,-2049.2201,40.8645,0.0,-4052.8938,-2008.3556,-6061.249400000001
197,488.8606,1421.9797,-1100.1588,0.0,0.0,0.0,-1256.6981,-16119.1321,611.5534,11763.1818,-1955.5418,40.1337,0.0,-4190.413500000001,-1915.4080999999999,-6105.8216
198,509.7197,1419.6637,-1082.019,0.0,0.0,0.0,-1272.8134,-16192.9957,616.2256,11775.008,-1862.6538,40.3122,0.0,-4227.2111,-1822.3416,-6049.5527
199,562.0373,1395.5682,-1095.1549,0.0,0.0,0.0,-1264.1668,-16186.1482,607.2026,11787.8859,-1901.9417,39.6714,0.0,-4192.775899999999,-1862.2703000000001,-6055.046199999999
200,509.3526,1420.7949,-1097.9299,0.0,0.0,0.0,-1300.573,-16091.7791,613.4946,11808.7844,-2014.2415,40.9769,0.0,-4137.8555,-1973.2646,-6111.1201
201,533.8719,1457.0308,-1128.6402,0.0,0.0,0.0,-1247.7569,-16118.463,608.036,11777.4742,-1958.6769,40.3805,0.0,-4118.447199999999,-1918.2964,-6036.743599999999
202,532.7452,1460.6092,-1091.8148,0.0,0.0,0.0,-1257.3949,-16118.1116,607.5735,11768.1866,-2010.2443,40.4956,0.0,-4098.206799999998,-1969.7487,-6067.955499999998
203,542.1646,1437.1171,-1112.5503,0.0,0.0,0.0,-1294.2267,-16024.3263,596.7188,11735.7001,-1973.565,40.5133,0.0,-4119.402699999999,-1933.0517,-6052.4544
204,513.3404,1441.6413,-1102.7403,0.0,0.0,0.0,-1293.1529,-15941.6778,589.6246,11688.6641,-2020.709,40.9372,0.0,-4104.3006000000005,-1979.7718,-6084.0724
205,518.5563,1410.0393,-1103.3413,0.0,0.0,0.0,-1295.4414,-16075.3279,611.0736,11773.67,-1971.9891,39.3734,0.0,-4160.7714,-1932.6157,-6093.387099999999
206,507.7513,1378.8077,-1103.0362,0.0,0.0,0.0,-1303.2323,-16092.1279,625.4001,11825.0362,-1994.2527,39.4402,0.0,-4161.401099999999,-1954.8125,-6116.213599999999
207,506.6188,1428.4899,-1093.2106,0.0,0.0,0.0,-1287.0249,-16263.1661,609.3799,11805.6464,-1825.0034,39.1331,0.0,-4293.266600000001,-1785.8703,-6079.1369
208,509.8633,1424.4606,-1084.83,0.0,0.0,0.0,-1292.7351,-16113.66,617.357,11766.6329,-1939.2041,39.5602,0.0,-4172.9113,-1899.6439,-6072.5552
209,511.8101,1422.7632,-1093.3106,0.0,0.0,0.0,-1295.4237,-16221.2363,604.7727,11757.5915,-1860.8627,39.4568,0.0,-4313.033100000001,-1821.4059,-6134.439
210,504.7705,1386.8486,-1079.4536,0.0,0.0,0.0,-1295.3048,-16137.6516,613.0776,11768.8197,-1916.2223,39.8205,0.0,-4238.893599999999,-1876.4017999999999,-6115.295399999999
211,498.6047,1444.9615,-1139.9111,0.0,0.0,0.0,-1315.3023,-16114.8027,593.2542,11714.6714,-1891.0157,38.7838,0.0,-4318.524300000001,-1852.2319,-6170.756200000001
212,530.4099,1427.6458,-1091.4122,0.0,0.0,0.0,-1281.9737,-16276.8331,585.9675,11754.7775,-1822.0678,38.4577,0.0,-4351.418299999999,-1783.6101,-6135.028399999999
213,470.176,1400.753,-1091.8972,0.0,0.0,0.0,-1289.7976,-16288.4322,604.4368,11827.6969,-1846.4864,39.2331,0.0,-4367.0643,-1807.2533,-6174.317599999999
214,498.6616,1469.9847,-1109.9848,0.0,0.0,0.0,-1327.4126,-16302.2635,603.4525,11790.8295,-1823.1521,39.0999,0.0,-4376.732599999999,-1784.0522,-6160.784799999999
215,500.9494,1466.588,-1116.15,0.0,0.0,0.0,-1295.4181,-16203.6156,607.9314,11789.132,-1899.9155,39.6713,0.0,-4250.582900000001,-1860.2442,-6110.827100000001
216,506.1936,1426.7173,-1109.2199,0.0,0.0,0.0,-1302.3504,-16145.6984,607.4571,11755.6625,-1897.9308,40.1094,0.0,-4261.238199999998,-1857.8214,-6119.059599999998
217,493.6967,1445.9554,-1136.1803,0.0,0.0,0.0,-1299.7417,-16040.2513,610.5706,11803.947,-2044.5243,39.8306,0.0,-4122.0036,-2004.6937,-6126.6973
218,486.8675,1403.856,-1086.4061,0.0,0.0,0.0,-1288.7032,-16359.7121,621.0694,11849.4649,-1825.96,39.8789,0.0,-4373.5635999999995,-1786.0811,-6159.6447
219,509.5904,1396.2748,-1071.3859,0.0,0.0,0.0,-1292.5234,-16183.755,619.1432,11753.2441,-1907.6775,39.6943,0.0,-4269.4118,-1867.9832000000001,-6137.3949999999995
220,504.7414,1438.3633,-1044.4604,0.0,0.0,0.0,-1275.0663,-16219.3092,601.3063,11779.3126,-1913.5029,39.8309,0.0,-4215.112299999999,-1873.672,-6088.784299999998
221,483.6078,1418.2431,-1102.0515,0.0,0.0,0.0,-1282.6888,-16165.2679,596.1245,11852.5725,-1979.508,40.1499,0.0,-4199.460299999999,-1939.3581,-6138.818399999998
222,529.7424,1444.612,-1095.5322,0.0,0.0,0.0,-1293.6896,-16156.875,617.6081,11793.4136,-1965.8174,40.1554,0.0,-4160.7207,-1925.6619999999998,-6086.3827
223,494.4875,1478.2417,-1067.5944,0.0,0.0,0.0,-1293.0148,-16045.4357,607.9377,11764.8303,-2004.5671,40.2252,0.0,-4060.547699999999,-1964.3419,-6024.8895999999995
224,510.7442,1465.7278,-1069.4866,0.0,0.0,0.0,-1293.7023,-16096.4331,580.0283,11795.1886,-1994.6295,39.4928,0.0,-4107.933100000002,-1955.1367,-6063.069800000002
225,500.9699,1370.7773,-1098.9298,0.0,0.0,0.0,-1300.4519,-16039.6002,608.4282,11821.0982,-2054.5541,40.0847,0.0,-4137.7083,-2014.4694,-6152.177699999999
226,541.8364,1430.0582,-1096.5793,0.0,0.0,0.0,-1305.4452,-16099.6533,598.9097,11777.4472,-1948.8947,40.0667,0.0,-4153.426300000001,-1908.828,-6062.2543000000005
227,515.9303,1468.8111,-1112.1144,0.0,0.0,0.0,-1318.8014,-16096.5648,598.8268,11746.6689,-1911.7302,39.2291,0.0,-4197.243499999999,-1872.5011,-6069.744599999999
228,512.2445,1392.8204,-1077.1589,0.0,0.0,0.0,-1285.5453,-16169.2481,630.9526,11793.0722,-1983.4326,40.8972,0.0,-4202.862599999999,-1942.5354000000002,-6145.397999999998
229,535.5042,1377.2302,-1108.663,0.0,0.0,0.0,-1289.5687,-16114.265,601.7898,11791.6331,-1991.2269,40.8357,0.0,-4206.339399999999,-1950.3911999999998,-6156.730599999999
230,521.1613,1382.8878,-1100.0764,0.0,0.0,0.0,-1281.8148,-15973.9479,618.1257,11793.2631,-2077.2841,40.8615,0.0,-4040.4012000000002,-2036.4225999999999,-6076.8238
231,504.0552,1411.7792,-1092.9102,0.0,0.0,0.0,-1302.6297,-16099.3594,611.2384,11782.6881,-1974.4298,40.0869,0.0,-4185.138399999998,-1934.3428999999999,-6119.481299999998
232,488.6377,1485.2042,-1110.8933,0.0,0.0,0.0,-1297.4527,-16085.6584,599.1356,11704.328,-1913.3157,39.909,0.0,-4216.698899999999,-1873.4067,-6090.1056
233,480.2177,1411.3234,-1101.1955,0.0,0.0,0.0,-1292.0108,-16112.2261,612.5766,11753.9115,-1925.798,40.6657,0.0,-4247.403199999999,-1885.1323,-6132.535499999999
234,500.6402,1453.5237,-1107.0763,0.0,0.0,0.0,-1273.9828,-15948.4592,585.0143,11741.4879,-2080.467,41.2496,0.0,-4048.8521999999994,-2039.2174,-6088.0696
235,517.8542,1443.8542,-1073.2631,0.0,0.0,0.0,-1281.5155,-16013.1827,618.3133,11750.7147,-2038.6416,39.7026,0.0,-4037.2248999999993,-1998.9389999999999,-6036.1639
236,492.5944,1387.6286,-1085.9336,0.0,0.0,0.0,-1298.4596,-16165.5298,594.4193,11799.6078,-1949.4022,40.0126,0.0,-4275.672900000001,-1909.3896,-6185.062500000002
237,499.4336,1460.9328,-1107.8288,0.0,0.0,0.0,-1269.018,-16130.7685,611.3682,11736.4277,-1910.8905,39.7233,0.0,-4199.452999999998,-1871.1671999999999,-6070.620199999998
238,535.2755,1425.6588,-1080.3861,0.0,0.0,0.0,-1256.3992,-16190.1989,617.4601,11754.6488,-1877.3647,39.2279,0.0,-4193.940999999997,-1838.1368,-6032.077799999997
239,508.5052,1369.4903,-1083.308,0.0,0.0,0.0,-1235.7566,-16117.4165,613.9162,11760.0636,-1932.4006,39.9061,0.0,-4184.505800000001,-1892.4945,-6077.000300000001
240,534.5535,1377.7248,-1089.3619,0.0,0.0,0.0,-1268.4797,-16077.6412,613.2018,11777.0998,-1969.3851,40.9911,0.0,-4132.902899999999,-1928.394,-6061.2968999999985
241,481.7866,1461.7529,-1116.7672,0.0,0.0,0.0,-1283.9851,-15989.4279,602.3131,11817.0039,-2081.7633,39.5731,0.0,-4027.323700000001,-2042.1902,-6069.513900000002
242,538.4505,1442.5584,-1073.7363,0.0,0.0,0.0,-1300.3357,-15919.6125,587.8938,11743.0748,-2114.933,41.3388,0.0,-3981.7069999999985,-2073.5942,-6055.301199999998
243,502.0391,1410.4216,-1062.128,0.0,0.0,0.0,-1268.6446,-16178.5001,608.654,11817.6062,-1916.3177,38.7073,0.0,-4170.5517999999975,-1877.6104,-6048.162199999997
244,508.739,1468.1465,-1103.1738,0.0,0.0,0.0,-1304.6693,-15987.1541,609.0143,11801.4465,-2066.6838,40.0586,0.0,-4007.6509000000005,-2026.6251999999997,-6034.2761
245,478.5137,1423.9179,-1112.3619,0.0,0.0,0.0,-1283.2962,-16029.856,606.7255,11769.8025,-2026.1559,40.3742,0.0,-4146.5545,-1985.7817,-6132.3362
246,486.9318,1421.7971,-1126.1631,0.0,0.0,0.0,-1306.1062,-16161.9653,605.8776,11765.3096,-1897.1105,40.068,0.0,-4314.318500000001,-1857.0425,-6171.361000000001
247,500.4432,1427.5834,-1138.1164,0.0,0.0,0.0,-1292.005,-16135.1818,624.3206,11817.4853,-1978.1664,40.2599,0.0,-4195.470700000002,-1937.9065,-6133.377200000002
248,536.8841,1420.9649,-1118.5708,0.0,0.0,0.0,-1294.2087,-16131.7897,594.4735,11794.6783,-1969.2087,39.9832,0.0,-4197.5684,-1929.2255,-6126.793900000001
249,524.9005,1452.6606,-1094.7334,0.0,0.0,0.0,-1274.5848,-16062.9584,594.8408,11781.2392,-2020.8189,39.8473,0.0,-4078.6354999999985,-1980.9716,-6059.607099999998
250,493.0187,1435.3734,-1091.2322,0.0,0.0,0.0,-1309.1309,-16242.9033,597.146,11755.6776,-1835.4318,39.6496,0.0,-4362.050699999998,-1795.7822,-6157.8328999999985
251,507.8204,1418.6176,-1104.9645,0.0,0.0,0.0,-1288.7107,-16215.1806,617.5119,11732.5988,-1821.247,39.3054,0.0,-4332.3071,-1781.9416,-6114.2487
252,520.8764,1494.7427,-1112.7144,0.0,0.0,0.0,-1315.2174,-16107.1668,616.2142,11744.4655,-1948.8509,40.1049,0.0,-4158.799800000001,-1908.7459999999999,-6067.5458
253,511.4025,1451.0823,-1113.7846,0.0,0.0,0.0,-1268.5892,-16121.6913,596.8587,11742.5238,-1938.2418,39.4799,0.0,-4202.1978,-1898.7619,-6100.959699999999
254,507.0353,1431.9874,-1107.867,0.0,0.0,0.0,-1309.9469,-16148.8863,584.1184,11808.1657,-1961.6187,39.6084,0.0,-4235.393400000003,-1922.0103,-6157.403700000003
255,512.5856,1402.5842,-1080.0951,0.0,0.0,0.0,-1276.2965,-16229.2092,636.4856,11746.7842,-1842.3026,40.2956,0.0,-4287.1612000000005,-1802.007,-6089.1682
256,519.8953,1414.0505,-1051.7925,0.0,0.0,0.0,-1276.3748,-16296.1674,621.166,11765.8671,-1819.1566,40.3272,0.0,-4303.355800000003,-1778.8294,-6082.1852000000035
257,495.6609,1414.5921,-1084.5418,0.0,0.0,0.0,-1283.6625,-16286.9366,611.0366,11846.319,-1862.2007,39.4456,0.0,-4287.532300000003,-1822.7551,-6110.287400000003
258,479.1155,1424.9366,-1112.3834,0.0,0.0,0.0,-1292.5798,-16083.1098,620.3688,11748.5864,-1940.0132,39.8901,0.0,-4215.065699999999,-1900.1231,-6115.1888
259,509.1208,1386.1787,-1112.1728,0.0,0.0,0.0,-1273.4105,-16294.0729,609.687,11778.0269,-1830.0354,39.9932,0.0,-4396.6428,-1790.0421999999999,-6186.6849999999995
260,560.6652,1378.7342,-1097.0125,0.0,0.0,0.0,-1287.361,-16098.7696,611.3392,11708.2797,-1902.5161,40.5598,0.0,-4224.1248,-1861.9563,-6086.081099999999
261,462.0503,1513.7919,-1098.6611,0.0,0.0,0.0,-1267.4315,-16123.9064,602.0558,11721.6225,-1903.2831,40.4145,0.0,-4190.478500000001,-1862.8686,-6053.347100000002
262,529.2329,1405.618,-1089.3086,0.0,0.0,0.0,-1286.0709,-16139.5595,610.5728,11775.8701,-1934.6833,40.1543,0.0,-4193.645200000001,-1894.529,-6088.1742
263,522.8151,1412.7071,-1102.7778,0.0,0.0,0.0,-1327.3654,-16128.6282,594.9584,11717.2566,-1886.9899,39.9177,0.0,-4311.034199999998,-1847.0722,-6158.106399999999
264,517.5193,1407.3716,-1078.9498,0.0,0.0,0.0,-1286.7208,-16216.6627,617.0402,11781.5988,-1904.4773,39.6322,0.0,-4258.803400000001,-1864.8451,-6123.648500000001
265,504.5911,1496.5061,-1098.8198,0.0,0.0,0.0,-1295.0453,-16275.9715,606.454,11760.6089,-1806.4203,38.6146,0.0,-4301.6765,-1767.8057,-6069.4821999999995
266,541.8815,1463.7948,-1130.7117,0.0,0.0,0.0,-1303.5915,-16092.5074,599.2501,11706.2155,-1897.5255,40.0193,0.0,-4215.668700000002,-1857.5062,-6073.174900000002
267,526.6164,1412.3471,-1135.5115,0.0,0.0,0.0,-1255.5822,-16183.6783,596.1819,11624.2324,-1786.5388,39.9669,0.0,-4415.394199999999,-1746.5719000000001,-6161.966099999999
268,505.1427,1468.2606,-1100.3474,0.0,0.0,0.0,-1301.1512,-16172.517,622.3137,11746.7004,-1851.8929,40.3352,0.0,-4231.5982,-1811.5577,-6043.1559
269,533.2929,1469.9937,-1092.8684,0.0,0.0,0.0,-1294.6067,-16059.292,596.1591,11700.8179,-1923.9608,40.3684,0.0,-4146.503499999997,-1883.5924,-6030.095899999997
270,515.8753,1438.72,-1106.5894,0.0,0.0,0.0,-1307.3952,-16224.0243,606.6361,11795.4139,-1862.712,39.841,0.0,-4281.363600000001,-1822.871,-6104.2346
271,531.5454,1387.1305,-1104.975,0.0,0.0,0.0,-1304.7153,-16286.3268,590.8249,11816.252,-1812.7917,39.3837,0.0,-4370.264300000003,-1773.408,-6143.672300000002
