GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
143,482.4165,1424.0601,-1090.1796,0.0,0.0,0.0,-1255.473,-16154.9874,600.0112,11839.9879,-2165.0807,58.5619776,-4154.1643,-2106.5187224,-6260.6830224000005
144,534.3902,1423.0678,-1089.3807,0.0,0.0,0.0,-1284.4964,-16128.5557,600.9245,11784.9848,-2096.596,55.71831312,-4159.065500000001,-2040.87768688,-6199.94318688
145,506.9355,1431.7113,-1098.7878,0.0,0.0,0.0,-1291.3247,-16077.0188,600.6854,11825.418,-2176.2263,55.540424879999996,-4102.381099999999,-2120.6858751199998,-6223.066975119999
146,511.4144,1387.9097,-1116.7758,0.0,0.0,0.0,-1284.6941,-16225.0896,611.1797,11785.1343,-2021.3935,57.28329072,-4330.921399999997,-1964.11020928,-6295.031609279998
147,519.4305,1424.4316,-1088.8451,0.0,0.0,0.0,-1293.3031,-16188.8641,609.3706,11774.438,-2043.7137,56.287550159999995,-4243.3416,-1987.42614984,-6230.76774984
148,494.748,1414.2569,-1079.1012,0.0,0.0,0.0,-1274.3632,-16313.5314,608.2452,11817.65,-1955.2875,54.51256728,-4332.095700000002,-1900.77493272,-6232.870632720002
149,556.0593,1395.3216,-1074.0863,0.0,0.0,0.0,-1267.8854,-16102.712,603.7763,11798.3253,-2167.8003,58.114488959999996,-4091.2011999999977,-2109.68581104,-6200.887011039998
150,490.6875,1380.5185,-1109.802,0.0,0.0,0.0,-1262.6519,-16251.2171,618.9893,11826.8498,-2027.9733,56.765767679999996,-4306.625900000001,-1971.2075323200002,-6277.833432320001
151,541.2805,1473.1028,-1118.0766,0.0,0.0,0.0,-1299.2275,-16280.4166,625.6017,11813.8681,-1989.6304,57.32568936,-4243.867600000001,-1932.30471064,-6176.172310640001
152,496.0439,1405.2834,-1123.068,0.0,0.0,0.0,-1227.2257,-16173.9731,623.3002,11839.9015,-2126.4147,58.89555504,-4159.737800000001,-2067.5191449599997,-6227.2569449600005
153,519.151,1443.8768,-1095.5776,0.0,0.0,0.0,-1300.4973,-16265.5725,609.6944,11842.234,-2010.1894,56.985292079999994,-4246.691200000001,-1953.20410792,-6199.895307920001
154,484.8945,1436.0525,-1066.8981,0.0,0.0,0.0,-1271.3077,-16335.0151,629.6527,11883.0321,-1985.0129,54.59155992,-4239.589099999999,-1930.42134008,-6170.010440079999
155,478.479,1426.4608,-1112.7315,0.0,0.0,0.0,-1286.5275,-16046.1684,593.4836,11825.3341,-2160.8594,57.32282952,-4121.669900000001,-2103.5365704799997,-6225.2064704800005
156,525.3538,1344.0038,-1090.3006,0.0,0.0,0.0,-1311.2841,-16219.3258,625.5532,11787.2537,-1999.3519,54.29874744,-4338.746000000003,-1945.05315256,-6283.799152560003
157,512.5036,1436.8644,-1080.1665,0.0,0.0,0.0,-1278.7059,-16078.7885,624.396,11792.2341,-2142.0398,59.05558152,-4071.6628,-2082.98421848,-6154.647018480001
158,517.4645,1404.6854,-1063.9697,0.0,0.0,0.0,-1302.1113,-16123.8789,590.6169,11771.8309,-2063.2614,55.835530559999995,-4205.3622,-2007.4258694399998,-6212.788069439999
159,524.7831,1375.6024,-1093.9584,0.0,0.0,0.0,-1290.6133,-16170.9204,614.0543,11840.1425,-2082.7829,56.52953856,-4200.909799999999,-2026.2533614400002,-6227.163161439999
160,503.6968,1346.7535,-1107.0951,0.0,0.0,0.0,-1295.1813,-16244.4944,615.0837,11869.4052,-2030.9853,54.616291919999995,-4311.8315999999995,-1976.36900808,-6288.20060808
161,516.8468,1433.0566,-1067.5529,0.0,0.0,0.0,-1291.3486,-16166.7037,608.568,11876.2295,-2160.5188,56.64276,-4090.9043,-2103.8760399999996,-6194.78034
162,479.4916,1429.209,-1087.2564,0.0,0.0,0.0,-1292.1839,-16209.7209,608.5912,11852.4041,-2057.3487,55.27774224,-4219.465299999998,-2002.07095776,-6221.536257759998
163,519.0655,1397.4685,-1094.1522,0.0,0.0,0.0,-1266.1878,-16198.4058,616.1168,11822.0081,-2078.6374,55.59383592,-4204.086900000002,-2023.0435640800001,-6227.130464080002
164,499.074,1376.2607,-1103.937,0.0,0.0,0.0,-1280.1486,-16245.4713,616.7422,11909.9048,-2087.3612,56.85855912,-4227.575199999999,-2030.5026408799997,-6258.077840879999
165,500.562,1370.8885,-1084.9801,0.0,0.0,0.0,-1314.0835,-16087.748,607.2114,11811.3125,-2139.8605,56.813214959999996,-4196.837199999998,-2083.0472850399997,-6279.884485039998
166,528.1152,1392.7117,-1100.3838,0.0,0.0,0.0,-1298.9514,-16058.2418,605.399,11806.0341,-2151.967,55.32281423999999,-4125.317000000001,-2096.6441857600003,-6221.961185760001
167,482.3305,1468.4833,-1071.4073,0.0,0.0,0.0,-1295.8049,-16101.3396,596.3248,11861.4676,-2179.6938,55.98795528,-4059.9455999999973,-2123.70584472,-6183.651444719997
168,503.2601,1416.8943,-1091.3236,0.0,0.0,0.0,-1290.1519,-16235.8389,606.8069,11886.2071,-2084.2273,55.792504799999996,-4204.146000000001,-2028.4347952,-6232.580795200001
169,496.0258,1447.1027,-1068.294,0.0,0.0,0.0,-1279.01,-16307.0125,618.6399,11897.732,-2020.3489,56.83186224,-4194.816100000002,-1963.51703776,-6158.333137760002
170,528.4402,1411.192,-1059.4626,0.0,0.0,0.0,-1270.9374,-16052.3513,596.6636,11867.106,-2261.5618,57.50167176,-3979.3495000000003,-2204.06012824,-6183.40962824
171,528.8156,1410.2468,-1073.7709,0.0,0.0,0.0,-1264.075,-16271.934,620.0816,11833.1916,-1992.6239,55.183483439999996,-4217.444299999999,-1937.4404165600001,-6154.88471656
172,491.9572,1453.0899,-1072.8886,0.0,0.0,0.0,-1290.8914,-16265.9006,614.1567,11866.9621,-2057.2839,56.06929656,-4203.5147,-2001.2146034399998,-6204.72930344
173,514.9427,1401.488,-1100.746,0.0,0.0,0.0,-1290.5743,-16149.1618,609.1824,11789.9323,-2090.935,55.46869992,-4224.9367,-2035.4663000799999,-6260.403000079999
174,524.0307,1364.43,-1104.6808,0.0,0.0,0.0,-1290.6293,-16161.2592,614.7264,11836.0607,-2077.7603,57.036761999999996,-4217.3215,-2020.723538,-6238.045038
175,505.439,1399.8713,-1071.5286,0.0,0.0,0.0,-1276.4095,-16359.7158,609.8203,11826.0272,-1900.2985,55.3105764,-4366.4961,-1844.9879236000002,-6211.4840236
176,544.6264,1414.7002,-1121.9702,0.0,0.0,0.0,-1315.3172,-15962.1884,597.8593,11752.8094,-2186.4716,57.20532552,-4089.4804999999997,-2129.26627448,-6218.74677448
177,496.2977,1451.1491,-1089.2367,0.0,0.0,0.0,-1262.6024,-16087.1089,628.2506,11788.2005,-2121.0705,57.2005404,-4075.0500999999986,-2063.8699595999997,-6138.920059599998
178,519.8467,1440.7904,-1091.5124,0.0,0.0,0.0,-1282.9543,-16064.8999,601.4987,11763.8019,-2122.6783,56.07229536,-4113.428900000001,-2066.60600464,-6180.034904640001
179,544.3477,1366.291,-1079.1131,0.0,0.0,0.0,-1285.4696,-16284.4374,609.1033,11859.6286,-2016.0128,55.16012447999999,-4269.649500000001,-1960.85267552,-6230.502175520001
180,502.053,1414.5395,-1090.3486,0.0,0.0,0.0,-1288.2303,-16096.8951,613.5132,11812.6072,-2145.7565,57.01397616,-4132.7611,-2088.74252384,-6221.503623839999
181,523.843,1404.3038,-1084.5071,0.0,0.0,0.0,-1290.5754,-15915.4152,606.0873,11771.1738,-2272.2952,56.77149744,-3985.0897999999997,-2215.52370256,-6200.613502560001
182,500.5689,1397.8397,-1079.657,0.0,0.0,0.0,-1276.2724,-15995.7403,612.2085,11829.8036,-2220.8235,56.96500752,-4011.249,-2163.8584924799998,-6175.1074924800005
183,478.605,1465.1389,-1103.748,0.0,0.0,0.0,-1279.5552,-16199.7922,623.4171,11870.2114,-2112.4712,56.767463279999994,-4145.723,-2055.70373672,-6201.42673672
184,495.4126,1381.0521,-1049.4456,0.0,0.0,0.0,-1269.6277,-16210.3319,615.3913,11871.157,-2081.51,57.11415984,-4166.392200000002,-2024.3958401600003,-6190.788040160002
185,508.8342,1457.266,-1081.0004,0.0,0.0,0.0,-1314.9599,-16229.0519,595.3945,11788.4879,-1998.3046,55.408374,-4275.0296,-1942.8962259999998,-6217.925826
186,513.6233,1457.536,-1099.3964,0.0,0.0,0.0,-1305.3772,-16124.7497,616.2478,11844.616,-2133.5074,57.87873288,-4097.500200000002,-2075.62866712,-6173.128867120003
187,530.8503,1387.4198,-1076.0473,0.0,0.0,0.0,-1303.7755,-16228.7448,612.9394,11848.9326,-2024.2622,55.28986992,-4228.425500000001,-1968.97233008,-6197.397830080001
188,480.8311,1384.4945,-1069.3087,0.0,0.0,0.0,-1281.2421,-16186.5565,609.0839,11817.0314,-2083.3042,56.784546,-4245.6664,-2026.519654,-6272.186054000001
189,516.1771,1376.2266,-1089.6227,0.0,0.0,0.0,-1290.1461,-16107.9953,610.9991,11823.8837,-2144.7292,56.96831088,-4160.4776,-2087.7608891200002,-6248.23848912
190,513.812,1426.3122,-1064.2029,0.0,0.0,0.0,-1317.1321,-16207.3777,613.2058,11759.6097,-2005.6305,54.98760744,-4275.772999999997,-1950.64289256,-6226.415892559998
191,520.6546,1407.4662,-1114.9635,0.0,0.0,0.0,-1280.469,-16204.6929,599.1104,11750.9562,-1989.8613,55.98474048,-4321.938,-1933.87655952,-6255.81455952
192,498.1511,1425.0789,-1099.499,0.0,0.0,0.0,-1252.4684,-16177.1315,615.9692,11786.2464,-2045.8828,58.89550032,-4203.653300000002,-1986.98729968,-6190.640599680002
193,518.3512,1395.2689,-1101.7437,0.0,0.0,0.0,-1280.0477,-16304.3136,621.8458,11852.7024,-1987.5389,57.16087416,-4297.9367,-1930.37802584,-6228.3147258399995
194,503.3842,1468.2943,-1107.9309,0.0,0.0,0.0,-1271.326,-16252.0363,625.5992,11775.6504,-1978.6088,55.7429184,-4258.365099999997,-1922.8658816,-6181.230981599997
195,525.6091,1373.5353,-1072.7308,0.0,0.0,0.0,-1280.9485,-16222.0442,602.8999,11852.3012,-2061.5637,56.13403968,-4221.377999999999,-2005.42966032,-6226.80766032
196,509.7126,1442.7481,-1091.3661,0.0,0.0,0.0,-1299.7221,-16051.1541,601.6151,11830.9756,-2216.5368,57.72786264,-4057.1908999999996,-2158.80893736,-6215.999837359999
197,526.9298,1375.4947,-1082.1174,0.0,0.0,0.0,-1304.367,-16002.1666,601.7901,11810.9405,-2221.7164,57.6023832,-4073.4959,-2164.1140167999997,-6237.609916799999
198,508.1685,1440.3381,-1077.1894,0.0,0.0,0.0,-1296.9975,-16015.2548,614.6907,11764.4391,-2168.0143,57.829458960000004,-4061.8053000000036,-2110.18484104,-6171.990141040003
199,555.8293,1401.1539,-1087.0327,0.0,0.0,0.0,-1277.837,-16250.6788,607.3905,11829.4651,-2000.8503,56.763231839999996,-4221.709699999999,-1944.0870681600002,-6165.796768159999
200,492.2666,1440.6391,-1092.2816,0.0,0.0,0.0,-1302.435,-16214.5832,633.1831,11796.987,-1995.0348,55.8424764,-4246.223999999998,-1939.1923236,-6185.416323599998
201,525.4294,1447.8972,-1114.6663,0.0,0.0,0.0,-1271.8713,-16311.7701,621.9268,11790.3623,-1977.4037,58.80864672,-4312.692000000001,-1918.59505328,-6231.287053280001
202,526.2618,1426.0378,-1087.5455,0.0,0.0,0.0,-1249.1258,-16307.4629,604.2616,11828.0681,-1993.313,56.263052159999994,-4259.504900000002,-1937.0499478400002,-6196.5548478400015
203,505.6976,1402.3175,-1088.8594,0.0,0.0,0.0,-1291.4553,-16160.3795,596.6536,11797.5218,-2073.6493,57.507034319999995,-4238.5036999999975,-2016.14226568,-6254.645965679998
204,501.3449,1384.1056,-1054.1696,0.0,0.0,0.0,-1293.1748,-16191.8591,607.6263,11817.3502,-2036.8013,55.559106719999996,-4228.7765,-1981.24219328,-6210.01869328
205,500.8297,1437.6771,-1115.0927,0.0,0.0,0.0,-1290.5825,-16032.3142,595.5979,11834.2862,-2212.8017,57.8149812,-4069.5984999999982,-2154.9867188,-6224.585218799998
206,526.0178,1420.6868,-1098.898,0.0,0.0,0.0,-1282.8734,-16235.6036,608.9303,11794.1426,-2023.335,55.30357872,-4267.5975,-1968.0314212800001,-6235.62892128
207,523.8433,1370.9234,-1064.0553,0.0,0.0,0.0,-1305.4377,-16270.3104,611.5566,11796.4297,-1965.8621,55.68020928,-4337.0504,-1910.18189072,-6247.2322907200005
208,530.8689,1446.2612,-1101.6892,0.0,0.0,0.0,-1321.402,-16298.2174,592.9079,11782.2909,-1915.0566,57.64005503999999,-4368.979699999998,-1857.41654496,-6226.396244959998
209,518.1295,1413.437,-1097.1061,0.0,0.0,0.0,-1276.4607,-16218.3711,602.9246,11791.8182,-2025.0622,57.11938488,-4265.6286,-1967.94281512,-6233.57141512
210,533.6827,1452.3293,-1105.9633,0.0,0.0,0.0,-1284.8755,-16279.8565,616.4873,11791.2606,-1984.9485,54.42111072,-4276.9354,-1930.52738928,-6207.462789280001
211,521.6022,1422.3459,-1104.2381,0.0,0.0,0.0,-1301.2177,-16110.1802,611.4991,11803.8134,-2101.2268,57.005689679999996,-4156.375400000001,-2044.22111032,-6200.5965103200015
212,496.3745,1405.8192,-1065.4599,0.0,0.0,0.0,-1296.9386,-16239.2411,615.5049,11815.9591,-2011.169,56.863334880000004,-4267.981899999999,-1954.3056651200002,-6222.287565119998
213,543.3465,1415.2293,-1115.0228,0.0,0.0,0.0,-1305.6892,-16090.565,607.2507,11750.8522,-2073.1275,54.99170135999999,-4194.5983,-2018.13579864,-6212.73409864
214,530.3633,1422.462,-1110.9757,0.0,0.0,0.0,-1277.4192,-16010.0767,608.7502,11732.1167,-2183.9608,58.053346559999994,-4104.779399999999,-2125.9074534399997,-6230.686853439999
215,509.8542,1426.9748,-1077.0426,0.0,0.0,0.0,-1272.7145,-16262.7709,598.7069,11751.5317,-1973.3418,57.278952,-4325.460400000002,-1916.062848,-6241.523248000002
216,508.0169,1443.7986,-1107.3922,0.0,0.0,0.0,-1326.6783,-16189.2561,602.6739,11744.9103,-1978.6073,55.174824720000004,-4323.9269,-1923.4324752799998,-6247.35937528
217,512.9734,1430.2381,-1087.7013,0.0,0.0,0.0,-1300.0064,-16151.5295,594.4231,11813.8461,-2050.9576,55.9641132,-4187.756500000001,-1994.9934868000003,-6182.749986800001
218,516.3388,1435.5082,-1110.929,0.0,0.0,0.0,-1273.8805,-16184.7657,617.8768,11807.8274,-2082.1908,55.51458984,-4192.024000000001,-2026.6762101599998,-6218.700210160002
219,499.0352,1397.2994,-1091.469,0.0,0.0,0.0,-1272.6002,-16096.2836,625.5938,11848.3808,-2168.1279,57.40545744,-4090.043600000001,-2110.7224425599998,-6200.766042560001
220,509.6659,1388.7996,-1048.1977,0.0,0.0,0.0,-1302.9758,-16191.5394,615.1794,11852.775,-2088.2004,56.55745871999999,-4176.293,-2031.6429412800003,-6207.9359412799995
221,492.9712,1417.828,-1069.5028,0.0,0.0,0.0,-1294.6481,-16149.9275,592.7964,11826.5655,-2088.1081,55.05590376,-4183.917300000001,-2033.0521962399998,-6216.969496240001
222,489.0336,1395.0637,-1038.0743,0.0,0.0,0.0,-1282.0901,-16231.9746,608.6201,11898.688,-2090.2841,56.591791199999996,-4160.733599999998,-2033.6923087999999,-6194.425908799997
223,533.1489,1418.9665,-1108.6712,0.0,0.0,0.0,-1266.2838,-16177.6706,602.1831,11780.0607,-2050.9642,56.2464972,-4218.2664,-1994.7177027999999,-6212.984102800001
224,510.6835,1400.0231,-1100.1508,0.0,0.0,0.0,-1294.7933,-16258.9895,612.2299,11796.9353,-1987.3602,56.60149896,-4334.0617999999995,-1930.75870104,-6264.82050104
225,516.6867,1411.1795,-1090.051,0.0,0.0,0.0,-1302.7276,-16274.7397,617.6663,11850.9186,-2007.8153,55.3611888,-4271.067199999998,-1952.4541112,-6223.521311199998
226,508.997,1412.7129,-1108.5752,0.0,0.0,0.0,-1303.4538,-16275.7279,605.9892,11822.3549,-1979.8069,56.0313576,-4337.702899999998,-1923.7755424,-6261.478442399998
227,542.267,1413.6317,-1119.4465,0.0,0.0,0.0,-1309.9279,-16205.0196,618.1509,11809.3724,-2022.4187,57.71876688,-4250.971999999998,-1964.69993312,-6215.671933119998
228,487.2492,1475.3843,-1118.4323,0.0,0.0,0.0,-1284.6319,-16207.3456,618.8166,11786.7544,-2020.1127,55.79402184,-4242.205300000001,-1964.31867816,-6206.523978160001
229,513.5722,1424.9196,-1101.2604,0.0,0.0,0.0,-1282.2148,-16167.8391,599.8906,11847.7354,-2114.1025,56.4138,-4165.196499999998,-2057.6887,-6222.885199999998
230,492.446,1403.388,-1108.6944,0.0,0.0,0.0,-1272.831,-16224.178,617.0226,11780.122,-2023.9742,56.539364400000004,-4312.7248,-1967.4348356,-6280.159635600001
231,527.3585,1393.6671,-1088.6028,0.0,0.0,0.0,-1285.2751,-16162.1211,609.2068,11892.1176,-2159.1112,57.47593104,-4113.648999999999,-2101.63526896,-6215.284268959998
232,529.6085,1380.9553,-1097.4862,0.0,0.0,0.0,-1270.5889,-16048.65,619.5191,11786.4987,-2176.3927,57.532986720000004,-4100.1435,-2118.85971328,-6219.003213280001
233,492.1261,1422.951,-1085.4953,0.0,0.0,0.0,-1298.7402,-16127.3157,621.2195,11822.1971,-2121.5251,56.492021519999994,-4153.057500000001,-2065.03307848,-6218.090578480001
234,521.4398,1397.1383,-1069.0695,0.0,0.0,0.0,-1287.0467,-16250.2591,606.7403,11895.7907,-2096.8347,56.626724159999995,-4185.266200000002,-2040.2079758399998,-6225.474175840001
235,495.3536,1465.2412,-1092.2557,0.0,0.0,0.0,-1296.3132,-16075.1702,595.4154,11813.6503,-2169.0064,56.93947343999999,-4094.0786000000007,-2112.0669265600004,-6206.145526560001
236,487.7611,1397.8895,-1087.1182,0.0,0.0,0.0,-1286.3827,-16350.6591,639.0424,11866.7903,-1936.6113,56.823136559999995,-4332.676700000002,-1879.78816344,-6212.464863440002
237,541.0098,1355.4903,-1081.836,0.0,0.0,0.0,-1282.22,-16069.4464,600.1437,11800.2723,-2169.1406,58.4703108,-4136.586299999999,-2110.6702892000003,-6247.256589199999
238,478.947,1455.6504,-1109.6995,0.0,0.0,0.0,-1269.6292,-15972.6224,605.3219,11746.1695,-2201.1298,59.128775280000006,-4065.862299999999,-2142.0010247200003,-6207.86332472
239,519.2135,1400.3476,-1108.7318,0.0,0.0,0.0,-1291.966,-16134.8162,615.4287,11853.3899,-2130.3915,57.350703599999996,-4147.1343,-2073.0407964,-6220.175096399999
240,515.0875,1428.1507,-1110.6423,0.0,0.0,0.0,-1296.9457,-16036.6576,623.8975,11771.6979,-2141.3742,56.75094288,-4105.412000000004,-2084.6232571200003,-6190.035257120004
241,501.9196,1400.5363,-1081.9991,0.0,0.0,0.0,-1297.6572,-16224.4317,624.79,11891.1457,-2097.6386,57.19744296,-4185.696399999999,-2040.4411570400002,-6226.137557039999
242,534.4214,1422.4556,-1124.4963,0.0,0.0,0.0,-1265.9965,-16124.3328,614.0005,11783.7318,-2092.4895,57.30567552,-4160.2163,-2035.18382448,-6195.40012448
243,502.3639,1391.621,-1081.1145,0.0,0.0,0.0,-1290.8139,-16121.6305,617.2122,11851.7837,-2140.1482,57.702402,-4130.578100000001,-2082.445798,-6213.023898
244,506.2164,1409.0039,-1103.3729,0.0,0.0,0.0,-1292.7615,-16138.4575,601.196,11825.8422,-2108.8829,57.02446728,-4192.333400000003,-2051.85843272,-6244.191832720004
245,506.3277,1420.7219,-1087.3157,0.0,0.0,0.0,-1284.1422,-16150.6608,618.8702,11768.9991,-2016.848,56.65841856,-4207.1998,-1960.18958144,-6167.38938144
246,484.1724,1432.1302,-1066.1947,0.0,0.0,0.0,-1291.5323,-16183.5477,601.4748,11866.0576,-2112.6569,57.20133672,-4157.439699999999,-2055.4555632799998,-6212.895263279999
247,490.2985,1455.381,-1112.4211,0.0,0.0,0.0,-1273.8439,-16220.1993,608.9964,11749.002,-1991.6276,56.88019728,-4302.786400000001,-1934.74740272,-6237.5338027200005
248,510.45,1429.0263,-1073.992,0.0,0.0,0.0,-1270.3766,-16279.0445,614.7395,11763.949,-1955.2616,56.97858024,-4305.248299999999,-1898.2830197600001,-6203.531319759999
249,492.0408,1418.294,-1086.2756,0.0,0.0,0.0,-1300.0415,-16115.4802,607.3759,11830.5697,-2125.5618,56.41185744,-4153.516900000002,-2069.14994256,-6222.666842560002
250,516.0325,1433.0985,-1072.0093,0.0,0.0,0.0,-1282.7957,-16168.9291,617.4459,11840.2182,-2090.1851,55.94646672,-4116.939,-2034.2386332800002,-6151.177633280001
251,526.5879,1422.6715,-1059.2074,0.0,0.0,0.0,-1290.4221,-16199.2984,617.3748,11809.6617,-2059.7659,56.931920639999994,-4172.632,-2002.8339793599998,-6175.46597936
252,483.8052,1463.5773,-1131.4017,0.0,0.0,0.0,-1302.0025,-16258.7283,599.1508,11847.8132,-1990.5263,56.156562720000004,-4297.786,-1934.36973728,-6232.15573728
253,493.8883,1400.468,-1071.2757,0.0,0.0,0.0,-1273.5707,-16362.9299,621.6756,11872.842,-1949.9189,57.222144,-4318.902399999997,-1892.6967559999998,-6211.599155999997
254,516.8864,1404.188,-1083.953,0.0,0.0,0.0,-1299.6594,-16334.5543,614.3016,11904.798,-2013.8647,56.68099704,-4277.992699999999,-1957.1837029600001,-6235.176402959999
255,514.8773,1388.1436,-1083.1227,0.0,0.0,0.0,-1269.7055,-16408.0866,601.9221,11816.1009,-1883.0715,56.03143248,-4439.8709,-1827.04006752,-6266.91096752
256,535.1898,1386.7856,-1098.4901,0.0,0.0,0.0,-1284.3997,-16285.9329,602.4889,11796.4683,-1954.053,57.4089228,-4347.8901000000005,-1896.6440772,-6244.5341772
257,546.2036,1395.3878,-1090.8274,0.0,0.0,0.0,-1326.3217,-16107.3038,616.067,11759.2211,-2083.1512,55.98939384,-4207.573399999999,-2027.1618061599997,-6234.7352061599995
258,519.5553,1376.3316,-1090.7855,0.0,0.0,0.0,-1276.3999,-16249.704,610.9317,11831.4733,-2005.2194,56.79335448,-4278.5975,-1948.42604552,-6227.02354552
259,517.0414,1381.6119,-1096.6017,0.0,0.0,0.0,-1290.1478,-16181.5452,612.3597,11841.7496,-2068.733,57.29640264,-4215.5321,-2011.4365973600002,-6226.96869736
260,488.1134,1379.2703,-1104.6253,0.0,0.0,0.0,-1252.1015,-16188.2415,614.213,11812.7899,-2067.3901,56.91851568,-4250.5817000000025,-2010.4715843200001,-6261.053284320003
261,522.8781,1420.0861,-1093.084,0.0,0.0,0.0,-1287.5961,-16169.7129,590.5759,11774.1292,-2034.2887,55.88600616,-4242.723700000002,-1978.40269384,-6221.1263938400025
262,490.9171,1488.5682,-1067.4298,0.0,0.0,0.0,-1254.7573,-16141.6722,609.6142,11797.891,-2127.9955,56.21571936,-4076.8688,-2071.77978064,-6148.648580640001
263,517.3558,1413.5578,-1095.0155,0.0,0.0,0.0,-1317.8426,-16103.6248,614.8121,11843.0575,-2152.3679,56.4646176,-4127.699699999999,-2095.9032824,-6223.6029824
264,491.8254,1352.2541,-1089.8386,0.0,0.0,0.0,-1309.2854,-16226.3969,626.3776,11876.7827,-2065.1192,54.673312319999994,-4278.2811,-2010.4458876800002,-6288.72698768
265,526.0076,1407.4695,-1087.9201,0.0,0.0,0.0,-1283.1074,-16219.745,607.3184,11824.6172,-2011.7134,56.575864079999995,-4225.359800000002,-1955.1375359200001,-6180.497335920002
266,490.105,1405.1228,-1069.6045,0.0,0.0,0.0,-1275.82,-16323.8098,600.0859,11822.2015,-1974.092,56.15826192,-4351.7191,-1917.93373808,-6269.652838080001
267,494.3269,1448.0295,-1101.6227,0.0,0.0,0.0,-1269.3111,-16210.1571,599.3989,11782.1893,-2008.2706,56.51389152,-4257.1462999999985,-1951.75670848,-6208.903008479999
268,502.2164,1372.6568,-1069.209,0.0,0.0,0.0,-1281.2914,-16199.6989,605.8683,11764.9186,-2012.7683,56.20535855999999,-4304.539199999997,-1956.56294144,-6261.1021414399975
269,514.7617,1481.3942,-1113.398,0.0,0.0,0.0,-1330.9402,-16302.2521,598.5066,11798.0336,-1928.7773,54.09079416,-4353.894199999997,-1874.6865058399999,-6228.580705839997
270,511.2819,1455.7468,-1086.0935,0.0,0.0,0.0,-1307.1672,-16289.8459,607.4829,11808.4778,-1944.2293,55.22317344,-4300.117200000001,-1889.00612656,-6189.12332656
271,515.4093,1463.474,-1099.4768,0.0,0.0,0.0,-1297.8237,-16096.7763,600.585,11792.7187,-2124.4301,54.84916296,-4121.889800000003,-2069.58093704,-6191.470737040002
272,476.867,1430.0161,-1124.2243,0.0,0.0,0.0,-1303.674,-16224.1371,602.3123,11822.3483,-2006.1691,54.71145936,-4320.491700000002,-1951.4576406400001,-6271.949340640002
273,535.3912,1436.0937,-1090.8107,0.0,0.0,0.0,-1300.9973,-16124.7919,597.4014,11781.131,-2085.3018,56.62480464,-4166.582600000002,-2028.67699536,-6195.259595360002
274,533.6142,1394.0436,-1098.8905,0.0,0.0,0.0,-1283.4201,-16163.1047,603.0704,11815.0058,-2094.7404,59.44741919999999,-4199.681299999998,-2035.2929808000001,-6234.974280799999
275,489.7407,1420.3712,-1086.5467,0.0,0.0,0.0,-1283.9618,-16120.2122,600.4484,11757.2819,-2052.2775,58.0671684,-4222.8785000000025,-1994.2103316000002,-6217.088831600003
276,499.5761,1448.0425,-1088.162,0.0,0.0,0.0,-1287.377,-16181.472,624.0834,11756.0059,-2018.5649,56.6862948,-4229.303100000001,-1961.8786052,-6191.1817052000015
277,484.429,1374.2319,-1093.4922,0.0,0.0,0.0,-1256.502,-16188.6627,613.5473,11758.0568,-2009.5704,58.25250936,-4308.391899999999,-1951.31789064,-6259.7097906399995
278,546.9321,1437.5459,-1116.7116,0.0,0.0,0.0,-1296.1372,-16054.3405,594.5299,11824.2497,-2194.0914,56.7327024,-4063.931699999999,-2137.3586975999997,-6201.290397599999
279,509.0158,1422.1145,-1105.3528,0.0,0.0,0.0,-1301.1073,-16236.1304,613.4357,11784.8592,-1995.4946,55.257667919999996,-4313.165300000001,-1940.23693208,-6253.40223208
280,480.593,1464.5459,-1107.4497,0.0,0.0,0.0,-1269.5201,-16144.4005,588.5206,11782.4146,-2087.1987,58.48075583999999,-4205.296200000001,-2028.71794416,-6234.014144160001
281,524.9877,1426.6414,-1106.348,0.0,0.0,0.0,-1284.4315,-16113.732,624.7369,11813.1764,-2117.34,55.87329168,-4114.969099999998,-2061.46670832,-6176.435808319999
282,512.2143,1404.5523,-1086.1301,0.0,0.0,0.0,-1293.5377,-16100.3649,617.3708,11808.7867,-2128.2451,58.473126719999996,-4137.1086,-2069.77197328,-6206.880573279999
283,468.0985,1458.4468,-1086.1011,0.0,0.0,0.0,-1280.7005,-16256.1924,601.9091,11798.4454,-1983.0884,55.89227736,-4296.0942,-1927.19612264,-6223.29032264
284,506.316,1440.1457,-1080.0436,0.0,0.0,0.0,-1263.6266,-16202.9799,584.3909,11762.0751,-1992.321,56.146655519999996,-4253.722399999999,-1936.17434448,-6189.896744479998
285,512.285,1415.2755,-1130.7311,0.0,0.0,0.0,-1284.3739,-16247.2801,597.5879,11815.9605,-2018.02,55.53683856,-4321.2762,-1962.48316144,-6283.75936144
286,561.2343,1459.3318,-1130.2895,0.0,0.0,0.0,-1301.0453,-16049.9816,591.0896,11695.451,-2092.0619,55.861716959999995,-4174.209700000001,-2036.2001830400002,-6210.409883040002
287,504.9862,1440.7391,-1113.3864,0.0,0.0,0.0,-1277.2706,-16063.1806,607.6257,11786.0951,-2158.7337,57.3366348,-4114.3915,-2101.3970652000003,-6215.7885652
