#Frame   pw_nb_121_F_NE1[EVDW] pw_nb_121_F_NE1[EELEC]
     370               -0.0143                 5.6024
     371               -0.0135                 5.5421
     372               -0.0159                 5.7047
     373               -0.0159                 5.7020
     374               -0.0151                 5.6551
     375               -0.0142                 5.5932
     376               -0.0146                 5.6197
     377               -0.0153                 5.6649
     378               -0.0144                 5.6075
     379               -0.0141                 5.5842
     380               -0.0155                 5.6805
     381               -0.0153                 5.6653
     382               -0.0132                 5.5222
     383               -0.0145                 5.6152
     384               -0.0138                 5.5669
     385               -0.0141                 5.5873
     386               -0.0139                 5.5706
     387               -0.0136                 5.5492
     388               -0.0148                 5.6323
     389               -0.0155                 5.6794
     390               -0.0146                 5.6189
     391               -0.0162                 5.7223
     392               -0.0151                 5.6538
     393               -0.0135                 5.5423
     394               -0.0136                 5.5506
     395               -0.0159                 5.7044
     396               -0.0142                 5.5950
     397               -0.0165                 5.7383
     398               -0.0151                 5.6529
     399               -0.0144                 5.6031
     400               -0.0155                 5.6783
     401               -0.0147                 5.6231
     402               -0.0146                 5.6193
     403               -0.0149                 5.6390
     404               -0.0143                 5.6024
     405               -0.0142                 5.5930
     406               -0.0142                 5.5904
     407               -0.0145                 5.6145
     408               -0.0154                 5.6687
     409               -0.0158                 5.6983
     410               -0.0157                 5.6915
     411               -0.0150                 5.6435
     412               -0.0146                 5.6212
     413               -0.0138                 5.5640
     414               -0.0153                 5.6656
     415               -0.0149                 5.6404
     416               -0.0151                 5.6519
     417               -0.0162                 5.7201
     418               -0.0163                 5.7301
     419               -0.0161                 5.7170
     420               -0.0161                 5.7144
     421               -0.0137                 5.5579
     422               -0.0155                 5.6755
     423               -0.0163                 5.7307
     424               -0.0151                 5.6493
     425               -0.0160                 5.7104
     426               -0.0142                 5.5952
     427               -0.0161                 5.7182
     428               -0.0149                 5.6392
     429               -0.0163                 5.7283
     430               -0.0163                 5.7280
     431               -0.0161                 5.7143
     432               -0.0130                 5.5084
     433               -0.0151                 5.6521
     434               -0.0158                 5.6966
     435               -0.0157                 5.6927
     436               -0.0157                 5.6932
     437               -0.0157                 5.6930
     438               -0.0154                 5.6693
     439               -0.0145                 5.6097
     440               -0.0153                 5.6663
     441               -0.0153                 5.6665
     442               -0.0141                 5.5865
     443               -0.0147                 5.6249
